#Batch CD-search tool	NIH/NLM/NCBI
#cdsid	QM3-qcdsearch-4A0587AFD5D49EA-2A362F811F47AD09
#datatype	hitsStandard Results
#status	0
#Start time	2018-02-21T16:48:25	Run time	0:00:06:26
#status	success

Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#755 - >lcl|CU928160.2_prot_CAQ97649.1_755 [gene=B] [locus_tag=ECIAI1_0784] [db_xref=EnsemblGenomes-Gn:ECIAI1_0784,EnsemblGenomes-Tr:CAQ97649,GOA:B7LZS8,InterPro:IPR006429,UniProtKB/TrEMBL:B7LZS8] [protein=Portal protein; minor capsid protein [Contains: Protein B*] from bacteriophage origin] [protein_id=CAQ97649.1] [location=832141..833742] [gbkey=CDS]	superfamily	327517	3	533	0	583.962	cl19194	Phage_portal superfamily	 - 	 - 
Q#756 - >lcl|CU928160.2_prot_CAQ97650.1_756 [gene=C] [locus_tag=ECIAI1_0785] [db_xref=EnsemblGenomes-Gn:ECIAI1_0785,EnsemblGenomes-Tr:CAQ97650,GOA:B7M6H8,InterPro:IPR002142,InterPro:IPR029045,UniProtKB/TrEMBL:B7M6H8] [protein=Minor capsid protein [Contains: Capsid assembly protein NU3] from bacteriophage origin] [protein_id=CAQ97650.1] [location=833723..835042] [gbkey=CDS]	specific	223689	28	301	2.75438e-70	224.985	COG0616	SppA	 - 	cl26733
Q#756 - >lcl|CU928160.2_prot_CAQ97650.1_756 [gene=C] [locus_tag=ECIAI1_0785] [db_xref=EnsemblGenomes-Gn:ECIAI1_0785,EnsemblGenomes-Tr:CAQ97650,GOA:B7M6H8,InterPro:IPR002142,InterPro:IPR029045,UniProtKB/TrEMBL:B7M6H8] [protein=Minor capsid protein [Contains: Capsid assembly protein NU3] from bacteriophage origin] [protein_id=CAQ97650.1] [location=833723..835042] [gbkey=CDS]	superfamily	331554	28	301	2.75438e-70	224.985	cl26733	Peptidase_S49_N superfamily	 - 	 - 
Q#763 - >lcl|CU928160.2_prot_CAQ97657.1_763 [locus_tag=ECIAI1_0792] [db_xref=EnsemblGenomes-Gn:ECIAI1_0792,EnsemblGenomes-Tr:CAQ97657,InterPro:IPR003343,InterPro:IPR008962,InterPro:IPR008964,UniProtKB/TrEMBL:B7M6I5] [protein=Major tail protein V] [protein_id=CAQ97657.1] [location=838227..838997] [gbkey=CDS]	specific	227779	9	256	2.48076e-66	208.502	COG5492	YjdB	C	cl02763
Q#763 - >lcl|CU928160.2_prot_CAQ97657.1_763 [locus_tag=ECIAI1_0792] [db_xref=EnsemblGenomes-Gn:ECIAI1_0792,EnsemblGenomes-Tr:CAQ97657,InterPro:IPR003343,InterPro:IPR008962,InterPro:IPR008964,UniProtKB/TrEMBL:B7M6I5] [protein=Major tail protein V] [protein_id=CAQ97657.1] [location=838227..838997] [gbkey=CDS]	superfamily	322075	9	256	2.48076e-66	208.502	cl02763	ChW superfamily	C	 - 
Q#766 - >lcl|CU928160.2_prot_CAQ97660.1_766 [locus_tag=ECIAI1_0795] [db_xref=EnsemblGenomes-Gn:ECIAI1_0795,EnsemblGenomes-Tr:CAQ97660,InterPro:IPR006431,InterPro:IPR009628,UniProtKB/TrEMBL:B7M6I8] [protein=Minor tail protein precursor H] [protein_id=CAQ97660.1] [location=839844..842423] [gbkey=CDS]	specific	227606	1	856	0	590.843	COG5281	COG5281	 - 	cl26614
Q#766 - >lcl|CU928160.2_prot_CAQ97660.1_766 [locus_tag=ECIAI1_0795] [db_xref=EnsemblGenomes-Gn:ECIAI1_0795,EnsemblGenomes-Tr:CAQ97660,InterPro:IPR006431,InterPro:IPR009628,UniProtKB/TrEMBL:B7M6I8] [protein=Minor tail protein precursor H] [protein_id=CAQ97660.1] [location=839844..842423] [gbkey=CDS]	superfamily	331435	1	856	0	590.843	cl26614	Tape_meas_lam_C superfamily	 - 	 - 
Q#768 - >lcl|CU928160.2_prot_CAQ97662.1_768 [locus_tag=ECIAI1_0797] [db_xref=EnsemblGenomes-Gn:ECIAI1_0797,EnsemblGenomes-Tr:CAQ97662,InterPro:IPR010265,UniProtKB/TrEMBL:B7M6J0] [protein=Minor tail protein M] [protein_id=CAQ97662.1] [location=842420..842749] [gbkey=CDS]	specific	227062	1	109	7.80178e-58	173.335	COG4718	COG4718	 - 	cl01940
Q#768 - >lcl|CU928160.2_prot_CAQ97662.1_768 [locus_tag=ECIAI1_0797] [db_xref=EnsemblGenomes-Gn:ECIAI1_0797,EnsemblGenomes-Tr:CAQ97662,InterPro:IPR010265,UniProtKB/TrEMBL:B7M6J0] [protein=Minor tail protein M] [protein_id=CAQ97662.1] [location=842420..842749] [gbkey=CDS]	superfamily	321732	1	109	7.80178e-58	173.335	cl01940	Phage_min_tail superfamily	 - 	 - 
Q#769 - >lcl|CU928160.2_prot_CAQ97663.1_769 [locus_tag=ECIAI1_0798] [db_xref=EnsemblGenomes-Gn:ECIAI1_0798,EnsemblGenomes-Tr:CAQ97663,InterPro:IPR006487,UniProtKB/TrEMBL:B7M6J1] [protein=Minor tail protein L] [protein_id=CAQ97663.1] [location=842749..843447] [gbkey=CDS]	specific	227018	2	232	2.36465e-159	439.944	COG4672	gp18	 - 	cl01908
Q#769 - >lcl|CU928160.2_prot_CAQ97663.1_769 [locus_tag=ECIAI1_0798] [db_xref=EnsemblGenomes-Gn:ECIAI1_0798,EnsemblGenomes-Tr:CAQ97663,InterPro:IPR006487,UniProtKB/TrEMBL:B7M6J1] [protein=Minor tail protein L] [protein_id=CAQ97663.1] [location=842749..843447] [gbkey=CDS]	superfamily	295085	2	232	2.36465e-159	439.944	cl01908	Phage_tail_L superfamily	 - 	 - 
Q#770 - >lcl|CU928160.2_prot_CAQ97664.1_770 [locus_tag=ECIAI1_0799] [db_xref=EnsemblGenomes-Gn:ECIAI1_0799,EnsemblGenomes-Tr:CAQ97664,InterPro:IPR000064,InterPro:IPR000555,InterPro:IPR028090,UniProtKB/TrEMBL:B7LZR4] [protein=putative tail fiber component K of prophage] [protein_id=CAQ97664.1] [location=843453..844196] [gbkey=CDS]	specific	224229	1	120	2.42247e-46	150.708	COG1310	Rri1	 - 	cl13996
Q#770 - >lcl|CU928160.2_prot_CAQ97664.1_770 [locus_tag=ECIAI1_0799] [db_xref=EnsemblGenomes-Gn:ECIAI1_0799,EnsemblGenomes-Tr:CAQ97664,InterPro:IPR000064,InterPro:IPR000555,InterPro:IPR028090,UniProtKB/TrEMBL:B7LZR4] [protein=putative tail fiber component K of prophage] [protein_id=CAQ97664.1] [location=843453..844196] [gbkey=CDS]	superfamily	326312	1	120	2.42247e-46	150.708	cl13996	MPN superfamily	 - 	 - 
Q#770 - >lcl|CU928160.2_prot_CAQ97664.1_770 [locus_tag=ECIAI1_0799] [db_xref=EnsemblGenomes-Gn:ECIAI1_0799,EnsemblGenomes-Tr:CAQ97664,InterPro:IPR000064,InterPro:IPR000555,InterPro:IPR028090,UniProtKB/TrEMBL:B7LZR4] [protein=putative tail fiber component K of prophage] [protein_id=CAQ97664.1] [location=843453..844196] [gbkey=CDS]	specific	223862	101	223	4.46801e-21	87.3421	COG0791	Spr	N	cl28464
Q#770 - >lcl|CU928160.2_prot_CAQ97664.1_770 [locus_tag=ECIAI1_0799] [db_xref=EnsemblGenomes-Gn:ECIAI1_0799,EnsemblGenomes-Tr:CAQ97664,InterPro:IPR000064,InterPro:IPR000555,InterPro:IPR028090,UniProtKB/TrEMBL:B7LZR4] [protein=putative tail fiber component K of prophage] [protein_id=CAQ97664.1] [location=843453..844196] [gbkey=CDS]	superfamily	333284	101	223	4.46801e-21	87.3421	cl28464	Spr superfamily	N	 - 
Q#771 - >lcl|CU928160.2_prot_CAQ97665.1_771 [locus_tag=ECIAI1_0800] [db_xref=EnsemblGenomes-Gn:ECIAI1_0800,EnsemblGenomes-Tr:CAQ97665,InterPro:IPR010654,UniProtKB/TrEMBL:B7LZR3] [protein=Tail assembly protein I] [protein_id=CAQ97665.1] [location=844094..844765] [gbkey=CDS]	specific	227067	10	213	3.94421e-102	293.557	COG4723	COG4723	 - 	cl01945
Q#771 - >lcl|CU928160.2_prot_CAQ97665.1_771 [locus_tag=ECIAI1_0800] [db_xref=EnsemblGenomes-Gn:ECIAI1_0800,EnsemblGenomes-Tr:CAQ97665,InterPro:IPR010654,UniProtKB/TrEMBL:B7LZR3] [protein=Tail assembly protein I] [protein_id=CAQ97665.1] [location=844094..844765] [gbkey=CDS]	superfamily	295099	10	213	3.94421e-102	293.557	cl01945	Lambda_tail_I superfamily	 - 	 - 
Q#772 - >lcl|CU928160.2_prot_CAQ97666.1_772 [locus_tag=ECIAI1_0801] [db_xref=EnsemblGenomes-Gn:ECIAI1_0801,EnsemblGenomes-Tr:CAQ97666,InterPro:IPR003961,InterPro:IPR013783,InterPro:IPR015406,InterPro:IPR021034,UniProtKB/TrEMBL:B7M6J4] [protein=Host specificity protein J] [protein_id=CAQ97666.1] [location=844826..848305] [gbkey=CDS]	specific	227076	1	1085	0	1557.81	COG4733	COG4733	 - 	cl26145
Q#772 - >lcl|CU928160.2_prot_CAQ97666.1_772 [locus_tag=ECIAI1_0801] [db_xref=EnsemblGenomes-Gn:ECIAI1_0801,EnsemblGenomes-Tr:CAQ97666,InterPro:IPR003961,InterPro:IPR013783,InterPro:IPR015406,InterPro:IPR021034,UniProtKB/TrEMBL:B7M6J4] [protein=Host specificity protein J] [protein_id=CAQ97666.1] [location=844826..848305] [gbkey=CDS]	superfamily	330966	1	1085	0	1557.81	cl26145	Phage-tail_3 superfamily	 - 	 - 
Q#773 - >lcl|CU928160.2_prot_CAQ97667.1_773 [locus_tag=ECIAI1_0802] [db_xref=EnsemblGenomes-Gn:ECIAI1_0802,EnsemblGenomes-Tr:CAQ97667,GOA:B7M6J5,InterPro:IPR000758,InterPro:IPR011250,InterPro:IPR017690,UniProtKB/TrEMBL:B7M6J5] [protein=Putative Lom-like outer membrane protein of phage origin] [protein_id=CAQ97667.1] [location=848374..848973] [gbkey=CDS]	specific	226163	1	199	5.1696e-36	124.802	COG3637	LomR	 - 	cl21487
Q#773 - >lcl|CU928160.2_prot_CAQ97667.1_773 [locus_tag=ECIAI1_0802] [db_xref=EnsemblGenomes-Gn:ECIAI1_0802,EnsemblGenomes-Tr:CAQ97667,GOA:B7M6J5,InterPro:IPR000758,InterPro:IPR011250,InterPro:IPR017690,UniProtKB/TrEMBL:B7M6J5] [protein=Putative Lom-like outer membrane protein of phage origin] [protein_id=CAQ97667.1] [location=848374..848973] [gbkey=CDS]	superfamily	328747	1	199	5.1696e-36	124.802	cl21487	OM_channels superfamily	 - 	 - 
Q#776 - >lcl|CU928160.2_prot_CAQ97670.1_776 [locus_tag=ECIAI1_0805] [db_xref=EnsemblGenomes-Gn:ECIAI1_0805,EnsemblGenomes-Tr:CAQ97670,GOA:B7M6J8,InterPro:IPR009057,InterPro:IPR018060,InterPro:IPR020449,UniProtKB/TrEMBL:B7M6J8] [protein=putative AraC-type regulatory protein encoded in prophage CP-933H (transcription regulator)] [protein_id=CAQ97670.1] [location=854470..855222] [gbkey=CDS]	specific	225117	141	243	4.97411e-29	106.103	COG2207	AraC	 - 	cl26291
Q#776 - >lcl|CU928160.2_prot_CAQ97670.1_776 [locus_tag=ECIAI1_0805] [db_xref=EnsemblGenomes-Gn:ECIAI1_0805,EnsemblGenomes-Tr:CAQ97670,GOA:B7M6J8,InterPro:IPR009057,InterPro:IPR018060,InterPro:IPR020449,UniProtKB/TrEMBL:B7M6J8] [protein=putative AraC-type regulatory protein encoded in prophage CP-933H (transcription regulator)] [protein_id=CAQ97670.1] [location=854470..855222] [gbkey=CDS]	superfamily	331112	141	243	4.97411e-29	106.103	cl26291	HTH_18 superfamily	 - 	 - 
Q#777 - >lcl|CU928160.2_prot_CAQ97671.1_777 [locus_tag=ECIAI1_0806] [db_xref=EnsemblGenomes-Gn:ECIAI1_0806,EnsemblGenomes-Tr:CAQ97671,GOA:B7M743,InterPro:IPR001584,InterPro:IPR012337,UniProtKB/TrEMBL:B7M743] [protein=conserved hypothetical protein] [protein_id=CAQ97671.1] [location=complement(855264..855629)] [gbkey=CDS]	specific	225361	24	117	7.82127e-11	56.8873	COG2801	Tra5	N	cl26233
Q#777 - >lcl|CU928160.2_prot_CAQ97671.1_777 [locus_tag=ECIAI1_0806] [db_xref=EnsemblGenomes-Gn:ECIAI1_0806,EnsemblGenomes-Tr:CAQ97671,GOA:B7M743,InterPro:IPR001584,InterPro:IPR012337,UniProtKB/TrEMBL:B7M743] [protein=conserved hypothetical protein] [protein_id=CAQ97671.1] [location=complement(855264..855629)] [gbkey=CDS]	superfamily	331054	24	117	7.82127e-11	56.8873	cl26233	HTH_21 superfamily	N	 - 
Q#778 - >lcl|CU928160.2_prot_778 [gene=ykgN] [locus_tag=ECIAI1_0807] [db_xref=PSEUDO:CAQ97672.1] [protein=fragment of putative transposase component; CP4-6 prophage (partial)] [pseudo=true] [location=855774..855995] [gbkey=CDS]	specific	225511	1	60	5.50812e-13	58.3953	COG2963	InsE	C	cl26146
Q#778 - >lcl|CU928160.2_prot_778 [gene=ykgN] [locus_tag=ECIAI1_0807] [db_xref=PSEUDO:CAQ97672.1] [protein=fragment of putative transposase component; CP4-6 prophage (partial)] [pseudo=true] [location=855774..855995] [gbkey=CDS]	superfamily	225511	1	60	5.50812e-13	58.3953	cl26146	InsE superfamily	C	 - 
Q#779 - >lcl|CU928160.2_prot_CAQ97673.1_779 [gene=ybhB] [locus_tag=ECIAI1_0808] [db_xref=EnsemblGenomes-Gn:ECIAI1_0808,EnsemblGenomes-Tr:CAQ97673,InterPro:IPR005247,InterPro:IPR008914,UniProtKB/TrEMBL:B7M745] [protein=putative UPF0098 class protein] [protein_id=CAQ97673.1] [location=complement(856325..856801)] [gbkey=CDS]	specific	224793	1	158	3.32456e-67	201.453	COG1881	PEBP	 - 	cl00227
Q#779 - >lcl|CU928160.2_prot_CAQ97673.1_779 [gene=ybhB] [locus_tag=ECIAI1_0808] [db_xref=EnsemblGenomes-Gn:ECIAI1_0808,EnsemblGenomes-Tr:CAQ97673,InterPro:IPR005247,InterPro:IPR008914,UniProtKB/TrEMBL:B7M745] [protein=putative UPF0098 class protein] [protein_id=CAQ97673.1] [location=complement(856325..856801)] [gbkey=CDS]	superfamily	320836	1	158	3.32456e-67	201.453	cl00227	PEBP superfamily	 - 	 - 
Q#780 - >lcl|CU928160.2_prot_CAQ97674.1_780 [gene=bioA] [locus_tag=ECIAI1_0809] [db_xref=EnsemblGenomes-Gn:ECIAI1_0809,EnsemblGenomes-Tr:CAQ97674,GOA:B7M746,InterPro:IPR005814,InterPro:IPR005815,InterPro:IPR015421,InterPro:IPR015422,InterPro:IPR015424,UniProtKB/TrEMBL:B7M746] [protein=7,8-diaminopelargonic acid synthase, PLP-dependent] [protein_id=CAQ97674.1] [location=complement(856860..858149)] [gbkey=CDS]	specific	223239	1	429	0	614.94	COG0161	BioA	 - 	cl18945
Q#780 - >lcl|CU928160.2_prot_CAQ97674.1_780 [gene=bioA] [locus_tag=ECIAI1_0809] [db_xref=EnsemblGenomes-Gn:ECIAI1_0809,EnsemblGenomes-Tr:CAQ97674,GOA:B7M746,InterPro:IPR005814,InterPro:IPR005815,InterPro:IPR015421,InterPro:IPR015422,InterPro:IPR015424,UniProtKB/TrEMBL:B7M746] [protein=7,8-diaminopelargonic acid synthase, PLP-dependent] [protein_id=CAQ97674.1] [location=complement(856860..858149)] [gbkey=CDS]	superfamily	327488	1	429	0	614.94	cl18945	AAT_I superfamily	 - 	 - 
Q#781 - >lcl|CU928160.2_prot_CAQ97675.1_781 [gene=bioB] [locus_tag=ECIAI1_0810] [db_xref=EnsemblGenomes-Gn:ECIAI1_0810,EnsemblGenomes-Tr:CAQ97675,GOA:B7M747,InterPro:IPR002684,InterPro:IPR006638,InterPro:IPR007197,InterPro:IPR010722,InterPro:IPR013785,InterPro:IPR024177] [protein=biotin synthase] [protein_id=CAQ97675.1] [location=858236..859276] [gbkey=CDS]	specific	223576	1	314	4.00457e-176	491.389	COG0502	BioB	 - 	cl26930
Q#781 - >lcl|CU928160.2_prot_CAQ97675.1_781 [gene=bioB] [locus_tag=ECIAI1_0810] [db_xref=EnsemblGenomes-Gn:ECIAI1_0810,EnsemblGenomes-Tr:CAQ97675,GOA:B7M747,InterPro:IPR002684,InterPro:IPR006638,InterPro:IPR007197,InterPro:IPR010722,InterPro:IPR013785,InterPro:IPR024177] [protein=biotin synthase] [protein_id=CAQ97675.1] [location=858236..859276] [gbkey=CDS]	superfamily	331751	1	314	4.00457e-176	491.389	cl26930	BATS superfamily	 - 	 - 
Q#782 - >lcl|CU928160.2_prot_CAQ97676.1_782 [gene=bioF] [locus_tag=ECIAI1_0811] [db_xref=EnsemblGenomes-Gn:ECIAI1_0811,EnsemblGenomes-Tr:CAQ97676,GOA:B7M748,InterPro:IPR001917,InterPro:IPR004723,InterPro:IPR004839,InterPro:IPR015421,InterPro:IPR015422,InterPro:IPR015424,InterPro:IPR022834] [protein=8-amino-7-oxononanoate synthase] [protein_id=CAQ97676.1] [location=859273..860427] [gbkey=CDS]	specific	223234	1	381	1.65935e-153	437.84	COG0156	BioF	 - 	cl28185
Q#782 - >lcl|CU928160.2_prot_CAQ97676.1_782 [gene=bioF] [locus_tag=ECIAI1_0811] [db_xref=EnsemblGenomes-Gn:ECIAI1_0811,EnsemblGenomes-Tr:CAQ97676,GOA:B7M748,InterPro:IPR001917,InterPro:IPR004723,InterPro:IPR004839,InterPro:IPR015421,InterPro:IPR015422,InterPro:IPR015424,InterPro:IPR022834] [protein=8-amino-7-oxononanoate synthase] [protein_id=CAQ97676.1] [location=859273..860427] [gbkey=CDS]	superfamily	333005	1	381	1.65935e-153	437.84	cl28185	BioF superfamily	 - 	 - 
Q#783 - >lcl|CU928160.2_prot_CAQ97677.1_783 [gene=bioC] [locus_tag=ECIAI1_0812] [db_xref=EnsemblGenomes-Gn:ECIAI1_0812,EnsemblGenomes-Tr:CAQ97677,GOA:B7M749,InterPro:IPR011814,InterPro:IPR013216,InterPro:IPR029063,UniProtKB/TrEMBL:B7M749] [protein=putative methltransferase, enzyme of biotin synthesis] [protein_id=CAQ97677.1] [location=860414..861169] [gbkey=CDS]	non-specific	225136	25	139	1.74579e-21	89.2456	COG2226	UbiE	C	cl17173
Q#783 - >lcl|CU928160.2_prot_CAQ97677.1_783 [gene=bioC] [locus_tag=ECIAI1_0812] [db_xref=EnsemblGenomes-Gn:ECIAI1_0812,EnsemblGenomes-Tr:CAQ97677,GOA:B7M749,InterPro:IPR011814,InterPro:IPR013216,InterPro:IPR029063,UniProtKB/TrEMBL:B7M749] [protein=putative methltransferase, enzyme of biotin synthesis] [protein_id=CAQ97677.1] [location=860414..861169] [gbkey=CDS]	superfamily	327401	25	139	1.74579e-21	89.2456	cl17173	AdoMet_MTases superfamily	C	 - 
Q#784 - >lcl|CU928160.2_prot_CAQ97678.1_784 [gene=bioD] [locus_tag=ECIAI1_0813] [db_xref=EnsemblGenomes-Gn:ECIAI1_0813,EnsemblGenomes-Tr:CAQ97678,GOA:B7M750,InterPro:IPR004472,InterPro:IPR027417,UniProtKB/TrEMBL:B7M750] [protein=dethiobiotin synthetase] [protein_id=CAQ97678.1] [location=861162..861839] [gbkey=CDS]	specific	223210	1	225	1.29223e-111	318.841	COG0132	BioD	 - 	cl21455
Q#784 - >lcl|CU928160.2_prot_CAQ97678.1_784 [gene=bioD] [locus_tag=ECIAI1_0813] [db_xref=EnsemblGenomes-Gn:ECIAI1_0813,EnsemblGenomes-Tr:CAQ97678,GOA:B7M750,InterPro:IPR004472,InterPro:IPR027417,UniProtKB/TrEMBL:B7M750] [protein=dethiobiotin synthetase] [protein_id=CAQ97678.1] [location=861162..861839] [gbkey=CDS]	superfamily	328724	1	225	1.29223e-111	318.841	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#785 - >lcl|CU928160.2_prot_CAQ97679.1_785 [gene=uvrB] [locus_tag=ECIAI1_0814] [db_xref=EnsemblGenomes-Gn:ECIAI1_0814,EnsemblGenomes-Tr:CAQ97679,GOA:B7M751,InterPro:IPR001650,InterPro:IPR001943,InterPro:IPR004807,InterPro:IPR006935,InterPro:IPR014001,InterPro:IPR024759,InterPro:IPR027417] [protein=excinulease of nucleotide excision repair, DNA damage recognition component] [protein_id=CAQ97679.1] [location=862418..864439] [gbkey=CDS]	specific	223630	1	673	0	1264.82	COG0556	UvrB	 - 	cl26370
Q#785 - >lcl|CU928160.2_prot_CAQ97679.1_785 [gene=uvrB] [locus_tag=ECIAI1_0814] [db_xref=EnsemblGenomes-Gn:ECIAI1_0814,EnsemblGenomes-Tr:CAQ97679,GOA:B7M751,InterPro:IPR001650,InterPro:IPR001943,InterPro:IPR004807,InterPro:IPR006935,InterPro:IPR014001,InterPro:IPR024759,InterPro:IPR027417] [protein=excinulease of nucleotide excision repair, DNA damage recognition component] [protein_id=CAQ97679.1] [location=862418..864439] [gbkey=CDS]	superfamily	331191	1	673	0	1264.82	cl26370	UvrB superfamily	 - 	 - 
Q#786 - >lcl|CU928160.2_prot_CAQ97680.1_786 [gene=ybhK] [locus_tag=ECIAI1_0815] [db_xref=EnsemblGenomes-Gn:ECIAI1_0815,EnsemblGenomes-Tr:CAQ97680,GOA:B7M752,InterPro:IPR002882,InterPro:IPR010119,UniProtKB/TrEMBL:B7M752] [protein=putative transferase with NAD(P)-binding Rossmann-fold domain; UPF0052 family] [protein_id=CAQ97680.1] [location=complement(864631..865539)] [gbkey=CDS]	specific	223468	3	302	1.90102e-110	322.674	COG0391	CofD	 - 	cl00425
Q#786 - >lcl|CU928160.2_prot_CAQ97680.1_786 [gene=ybhK] [locus_tag=ECIAI1_0815] [db_xref=EnsemblGenomes-Gn:ECIAI1_0815,EnsemblGenomes-Tr:CAQ97680,GOA:B7M752,InterPro:IPR002882,InterPro:IPR010119,UniProtKB/TrEMBL:B7M752] [protein=putative transferase with NAD(P)-binding Rossmann-fold domain; UPF0052 family] [protein_id=CAQ97680.1] [location=complement(864631..865539)] [gbkey=CDS]	superfamily	320966	3	302	1.90102e-110	322.674	cl00425	CofD_YvcK superfamily	 - 	 - 
Q#787 - >lcl|CU928160.2_prot_CAQ97681.1_787 [gene=moaA] [locus_tag=ECIAI1_0816] [db_xref=EnsemblGenomes-Gn:ECIAI1_0816,EnsemblGenomes-Tr:CAQ97681,GOA:B7M753,InterPro:IPR000385,InterPro:IPR006638,InterPro:IPR007197,InterPro:IPR010505,InterPro:IPR013483,InterPro:IPR013785] [protein=molybdopterin biosynthesis protein A] [protein_id=CAQ97681.1] [location=865936..866925] [gbkey=CDS]	specific	225449	4	329	8.93667e-163	456.299	COG2896	MoaA	 - 	cl28177
Q#787 - >lcl|CU928160.2_prot_CAQ97681.1_787 [gene=moaA] [locus_tag=ECIAI1_0816] [db_xref=EnsemblGenomes-Gn:ECIAI1_0816,EnsemblGenomes-Tr:CAQ97681,GOA:B7M753,InterPro:IPR000385,InterPro:IPR006638,InterPro:IPR007197,InterPro:IPR010505,InterPro:IPR013483,InterPro:IPR013785] [protein=molybdopterin biosynthesis protein A] [protein_id=CAQ97681.1] [location=865936..866925] [gbkey=CDS]	superfamily	332997	4	329	8.93667e-163	456.299	cl28177	SkfB superfamily	 - 	 - 
Q#788 - >lcl|CU928160.2_prot_CAQ97682.1_788 [gene=moaB] [locus_tag=ECIAI1_0817] [db_xref=EnsemblGenomes-Gn:ECIAI1_0817,EnsemblGenomes-Tr:CAQ97682,GOA:B7M754,InterPro:IPR001453,InterPro:IPR008284,InterPro:IPR012245,InterPro:IPR013484,InterPro:IPR020817,UniProtKB/TrEMBL:B7M754] [protein=molybdopterin biosynthesis protein B] [protein_id=CAQ97682.1] [location=866947..867459] [gbkey=CDS]	specific	223595	5	170	3.16927e-78	229.842	COG0521	MoaB	 - 	cl00451
Q#788 - >lcl|CU928160.2_prot_CAQ97682.1_788 [gene=moaB] [locus_tag=ECIAI1_0817] [db_xref=EnsemblGenomes-Gn:ECIAI1_0817,EnsemblGenomes-Tr:CAQ97682,GOA:B7M754,InterPro:IPR001453,InterPro:IPR008284,InterPro:IPR012245,InterPro:IPR013484,InterPro:IPR020817,UniProtKB/TrEMBL:B7M754] [protein=molybdopterin biosynthesis protein B] [protein_id=CAQ97682.1] [location=866947..867459] [gbkey=CDS]	superfamily	320978	5	170	3.16927e-78	229.842	cl00451	MoCF_BD superfamily	 - 	 - 
Q#789 - >lcl|CU928160.2_prot_CAQ97683.1_789 [gene=moaC] [locus_tag=ECIAI1_0818] [db_xref=EnsemblGenomes-Gn:ECIAI1_0818,EnsemblGenomes-Tr:CAQ97683,GOA:B7M755,InterPro:IPR002820,InterPro:IPR023045,InterPro:IPR023046] [protein=molybdopterin biosynthesis, protein C] [protein_id=CAQ97683.1] [location=867462..867947] [gbkey=CDS]	specific	223392	1	158	4.65403e-94	269.093	COG0315	MoaC	 - 	cl00242
Q#789 - >lcl|CU928160.2_prot_CAQ97683.1_789 [gene=moaC] [locus_tag=ECIAI1_0818] [db_xref=EnsemblGenomes-Gn:ECIAI1_0818,EnsemblGenomes-Tr:CAQ97683,GOA:B7M755,InterPro:IPR002820,InterPro:IPR023045,InterPro:IPR023046] [protein=molybdopterin biosynthesis, protein C] [protein_id=CAQ97683.1] [location=867462..867947] [gbkey=CDS]	superfamily	320851	1	158	4.65403e-94	269.093	cl00242	MoaC superfamily	 - 	 - 
Q#790 - >lcl|CU928160.2_prot_CAQ97684.1_790 [gene=moaD] [locus_tag=ECIAI1_0819] [db_xref=EnsemblGenomes-Gn:ECIAI1_0819,EnsemblGenomes-Tr:CAQ97684,GOA:B7M756,InterPro:IPR003749,InterPro:IPR010034,InterPro:IPR012675,InterPro:IPR016155,UniProtKB/TrEMBL:B7M756] [protein=molybdopterin synthase, small subunit] [protein_id=CAQ97684.1] [location=867940..868185] [gbkey=CDS]	specific	224888	1	81	1.52593e-30	102.386	COG1977	MoaD	 - 	cl25424
Q#790 - >lcl|CU928160.2_prot_CAQ97684.1_790 [gene=moaD] [locus_tag=ECIAI1_0819] [db_xref=EnsemblGenomes-Gn:ECIAI1_0819,EnsemblGenomes-Tr:CAQ97684,GOA:B7M756,InterPro:IPR003749,InterPro:IPR010034,InterPro:IPR012675,InterPro:IPR016155,UniProtKB/TrEMBL:B7M756] [protein=molybdopterin synthase, small subunit] [protein_id=CAQ97684.1] [location=867940..868185] [gbkey=CDS]	superfamily	330245	1	81	1.52593e-30	102.386	cl25424	TGS superfamily	 - 	 - 
Q#791 - >lcl|CU928160.2_prot_CAQ97685.1_791 [gene=moaE] [locus_tag=ECIAI1_0820] [db_xref=EnsemblGenomes-Gn:ECIAI1_0820,EnsemblGenomes-Tr:CAQ97685,GOA:B7M757,InterPro:IPR003448,UniProtKB/TrEMBL:B7M757] [protein=molybdopterin synthase, large subunit] [protein_id=CAQ97685.1] [location=868187..868639] [gbkey=CDS]	specific	223391	1	149	2.82383e-74	218.307	COG0314	MoaE	 - 	cl00399
Q#791 - >lcl|CU928160.2_prot_CAQ97685.1_791 [gene=moaE] [locus_tag=ECIAI1_0820] [db_xref=EnsemblGenomes-Gn:ECIAI1_0820,EnsemblGenomes-Tr:CAQ97685,GOA:B7M757,InterPro:IPR003448,UniProtKB/TrEMBL:B7M757] [protein=molybdopterin synthase, large subunit] [protein_id=CAQ97685.1] [location=868187..868639] [gbkey=CDS]	superfamily	320955	1	149	2.82383e-74	218.307	cl00399	MoaE superfamily	 - 	 - 
