#Batch CD-search tool	NIH/NLM/NCBI
#cdsid	QM3-qcdsearch-2AD8467FF2C1C184-359A7F194F5BCBD0
#datatype	hitsStandard Results
#status	0
#Start time	2018-02-21T16:49:12	Run time	0:00:06:55
#status	success

Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#1259 - >lcl|CP010951.1_prot_AMO22655.1_1259 [locus_tag=UC35_06875] [protein=hypothetical protein] [protein_id=AMO22655.1] [location=complement(1423539..1425593)] [gbkey=CDS]	superfamily	327498	566	673	1.08929e-14	71.0292	cl19078	REC superfamily	 - 	 - 
Q#1260 - >lcl|CP010951.1_prot_AMO22656.1_1260 [locus_tag=UC35_06880] [protein=nucleotide pyrophosphohydrolase] [protein_id=AMO22656.1] [location=complement(1425977..1426327)] [gbkey=CDS]	specific	224608	12	107	2.51289e-10	52.7327	COG1694	MazG	 - 	cl16941
Q#1260 - >lcl|CP010951.1_prot_AMO22656.1_1260 [locus_tag=UC35_06880] [protein=nucleotide pyrophosphohydrolase] [protein_id=AMO22656.1] [location=complement(1425977..1426327)] [gbkey=CDS]	superfamily	327363	12	107	2.51289e-10	52.7327	cl16941	NTP-PPase superfamily	 - 	 - 
Q#1262 - >lcl|CP010951.1_prot_AMO22658.1_1262 [locus_tag=UC35_06890] [protein=creatininase] [protein_id=AMO22658.1] [location=1426920..1427753] [gbkey=CDS]	non-specific	224320	37	271	1.07592e-37	133.288	COG1402	ArfB	 - 	cl00618
Q#1262 - >lcl|CP010951.1_prot_AMO22658.1_1262 [locus_tag=UC35_06890] [protein=creatininase] [protein_id=AMO22658.1] [location=1426920..1427753] [gbkey=CDS]	superfamily	321076	37	271	1.07592e-37	133.288	cl00618	Creatininase superfamily	 - 	 - 
Q#1263 - >lcl|CP010951.1_prot_AMO22659.1_1263 [locus_tag=UC35_06895] [protein=YVTN beta-propeller repeat-containing protein] [protein_id=AMO22659.1] [location=complement(1427817..1429079)] [gbkey=CDS]	specific	225926	6	398	2.3525e-35	133.88	COG3391	YncE	 - 	cl26547
Q#1263 - >lcl|CP010951.1_prot_AMO22659.1_1263 [locus_tag=UC35_06895] [protein=YVTN beta-propeller repeat-containing protein] [protein_id=AMO22659.1] [location=complement(1427817..1429079)] [gbkey=CDS]	superfamily	331368	6	398	2.3525e-35	133.88	cl26547	YncE superfamily	 - 	 - 
Q#1264 - >lcl|CP010951.1_prot_AMO25300.1_1264 [locus_tag=UC35_06900] [protein=hypothetical protein] [protein_id=AMO25300.1] [location=complement(1429180..1430169)] [gbkey=CDS]	non-specific	225531	45	329	1.04741e-29	115.142	COG2984	COG2984	 - 	cl10011
Q#1264 - >lcl|CP010951.1_prot_AMO25300.1_1264 [locus_tag=UC35_06900] [protein=hypothetical protein] [protein_id=AMO25300.1] [location=complement(1429180..1430169)] [gbkey=CDS]	superfamily	324556	45	329	1.04741e-29	115.142	cl10011	Periplasmic_Binding_Protein_Type_1 superfamily	 - 	 - 
Q#1265 - >lcl|CP010951.1_prot_AMO22660.1_1265 [locus_tag=UC35_06905] [protein=endoribonuclease L-PSP] [protein_id=AMO22660.1] [location=complement(1430390..1430776)] [gbkey=CDS]	specific	223329	13	126	6.06348e-39	126.992	COG0251	RidA	 - 	cl10015
Q#1265 - >lcl|CP010951.1_prot_AMO22660.1_1265 [locus_tag=UC35_06905] [protein=endoribonuclease L-PSP] [protein_id=AMO22660.1] [location=complement(1430390..1430776)] [gbkey=CDS]	superfamily	299145	13	126	6.06348e-39	126.992	cl10015	YjgF_YER057c_UK114_family superfamily	 - 	 - 
Q#1266 - >lcl|CP010951.1_prot_AMO22661.1_1266 [locus_tag=UC35_06910] [protein=alanine racemase] [protein_id=AMO22661.1] [location=complement(1430817..1431950)] [gbkey=CDS]	specific	226143	6	375	2.74869e-108	321.665	COG3616	Dsd1	 - 	cl26052
Q#1266 - >lcl|CP010951.1_prot_AMO22661.1_1266 [locus_tag=UC35_06910] [protein=alanine racemase] [protein_id=AMO22661.1] [location=complement(1430817..1431950)] [gbkey=CDS]	superfamily	330873	6	375	2.74869e-108	321.665	cl26052	D-ser_dehydrat superfamily	 - 	 - 
Q#1268 - >lcl|CP010951.1_prot_AMO22663.1_1268 [locus_tag=UC35_06920] [protein=3-oxoacyl-ACP reductase] [protein_id=AMO22663.1] [location=1433605..1434306] [gbkey=CDS]	specific	223959	1	230	1.22848e-42	144.575	COG1028	FabG	 - 	cl27753
Q#1268 - >lcl|CP010951.1_prot_AMO22663.1_1268 [locus_tag=UC35_06920] [protein=3-oxoacyl-ACP reductase] [protein_id=AMO22663.1] [location=1433605..1434306] [gbkey=CDS]	superfamily	332574	1	230	1.22848e-42	144.575	cl27753	adh_short superfamily	 - 	 - 
Q#1269 - >lcl|CP010951.1_prot_AMO22664.1_1269 [locus_tag=UC35_06925] [protein=Patatin] [protein_id=AMO22664.1] [location=1434377..1435447] [gbkey=CDS]	specific	224666	58	320	1.72684e-61	199.19	COG1752	RssA	 - 	cl26346
Q#1269 - >lcl|CP010951.1_prot_AMO22664.1_1269 [locus_tag=UC35_06925] [protein=Patatin] [protein_id=AMO22664.1] [location=1434377..1435447] [gbkey=CDS]	superfamily	331167	58	320	1.72684e-61	199.19	cl26346	RssA superfamily	 - 	 - 
Q#1270 - >lcl|CP010951.1_prot_AMO22665.1_1270 [locus_tag=UC35_06930] [protein=membrane protein] [protein_id=AMO22665.1] [location=1435480..1436454] [gbkey=CDS]	specific	223769	1	309	1.33259e-09	57.9541	COG0697	RhaT	 - 	cl28280
Q#1270 - >lcl|CP010951.1_prot_AMO22665.1_1270 [locus_tag=UC35_06930] [protein=membrane protein] [protein_id=AMO22665.1] [location=1435480..1436454] [gbkey=CDS]	superfamily	333100	1	309	1.33259e-09	57.9541	cl28280	RhaT superfamily	 - 	 - 
Q#1271 - >lcl|CP010951.1_prot_AMO22666.1_1271 [locus_tag=UC35_06935] [protein=general stress protein CsbD] [protein_id=AMO22666.1] [location=complement(1436662..1436880)] [gbkey=CDS]	specific	225777	1	65	4.28836e-13	57.3447	COG3237	yjbJ	 - 	cl22912
Q#1271 - >lcl|CP010951.1_prot_AMO22666.1_1271 [locus_tag=UC35_06935] [protein=general stress protein CsbD] [protein_id=AMO22666.1] [location=complement(1436662..1436880)] [gbkey=CDS]	superfamily	304631	1	65	4.28836e-13	57.3447	cl22912	CsbD superfamily	 - 	 - 
Q#1273 - >lcl|CP010951.1_prot_AMO22668.1_1273 [locus_tag=UC35_06945] [protein=permease] [protein_id=AMO22668.1] [location=1438328..1439128] [gbkey=CDS]	non-specific	224423	13	238	7.05991e-13	67.9398	COG1506	DAP2	N	cl27026
Q#1273 - >lcl|CP010951.1_prot_AMO22668.1_1273 [locus_tag=UC35_06945] [protein=permease] [protein_id=AMO22668.1] [location=1438328..1439128] [gbkey=CDS]	superfamily	331847	13	238	7.05991e-13	67.9398	cl27026	AXE1 superfamily	N	 - 
Q#1274 - >lcl|CP010951.1_prot_AMO25301.1_1274 [locus_tag=UC35_06950] [protein=bromoperoxidase] [protein_id=AMO25301.1] [location=1439814..1440632] [gbkey=CDS]	specific	223669	8	272	1.82448e-44	151.704	COG0596	MhpC	 - 	cl26327
Q#1274 - >lcl|CP010951.1_prot_AMO25301.1_1274 [locus_tag=UC35_06950] [protein=bromoperoxidase] [protein_id=AMO25301.1] [location=1439814..1440632] [gbkey=CDS]	superfamily	331148	8	272	1.82448e-44	151.704	cl26327	Abhydrolase_1 superfamily	 - 	 - 
Q#1276 - >lcl|CP010951.1_prot_AMO25302.1_1276 [locus_tag=UC35_06960] [protein=hypothetical protein] [protein_id=AMO25302.1] [location=complement(1441458..1441964)] [gbkey=CDS]	non-specific	225039	1	144	2.45762e-05	42.1399	COG2128	YciW	N	cl28589
Q#1276 - >lcl|CP010951.1_prot_AMO25302.1_1276 [locus_tag=UC35_06960] [protein=hypothetical protein] [protein_id=AMO25302.1] [location=complement(1441458..1441964)] [gbkey=CDS]	superfamily	333409	1	144	2.45762e-05	42.1399	cl28589	YciW superfamily	N	 - 
Q#1277 - >lcl|CP010951.1_prot_AMO22670.1_1277 [locus_tag=UC35_06965] [protein=methionine sulfoxide reductase A] [protein_id=AMO22670.1] [location=complement(1442262..1442945)] [gbkey=CDS]	specific	223303	36	208	4.79477e-78	231.729	COG0225	MsrA	 - 	cl00366
Q#1277 - >lcl|CP010951.1_prot_AMO22670.1_1277 [locus_tag=UC35_06965] [protein=methionine sulfoxide reductase A] [protein_id=AMO22670.1] [location=complement(1442262..1442945)] [gbkey=CDS]	superfamily	320934	36	208	4.79477e-78	231.729	cl00366	PMSR superfamily	 - 	 - 
Q#1278 - >lcl|CP010951.1_prot_AMO22671.1_1278 [locus_tag=UC35_06970] [protein=hypothetical protein] [protein_id=AMO22671.1] [location=complement(1443012..1444400)] [gbkey=CDS]	specific	223354	40	460	4.86228e-34	132.711	COG0277	GlcD	 - 	cl28071
Q#1278 - >lcl|CP010951.1_prot_AMO22671.1_1278 [locus_tag=UC35_06970] [protein=hypothetical protein] [protein_id=AMO22671.1] [location=complement(1443012..1444400)] [gbkey=CDS]	superfamily	332892	40	460	4.86228e-34	132.711	cl28071	GlcD superfamily	 - 	 - 
Q#1279 - >lcl|CP010951.1_prot_AMO22672.1_1279 [locus_tag=UC35_06975] [protein=hypothetical protein] [protein_id=AMO22672.1] [location=1444482..1445609] [gbkey=CDS]	specific	225107	296	354	7.29785e-14	69.6401	COG2197	CitB	N	cl28474
Q#1279 - >lcl|CP010951.1_prot_AMO22672.1_1279 [locus_tag=UC35_06975] [protein=hypothetical protein] [protein_id=AMO22672.1] [location=1444482..1445609] [gbkey=CDS]	superfamily	333294	296	354	7.29785e-14	69.6401	cl28474	CitB superfamily	N	 - 
Q#1280 - >lcl|CP010951.1_prot_AMO25303.1_1280 [locus_tag=UC35_06980] [protein=AraC family transcriptional regulator] [protein_id=AMO25303.1] [location=complement(1445658..1446593)] [gbkey=CDS]	specific	225117	190	310	3.75347e-28	105.333	COG2207	AraC	 - 	cl26291
Q#1280 - >lcl|CP010951.1_prot_AMO25303.1_1280 [locus_tag=UC35_06980] [protein=AraC family transcriptional regulator] [protein_id=AMO25303.1] [location=complement(1445658..1446593)] [gbkey=CDS]	superfamily	331112	190	310	3.75347e-28	105.333	cl26291	HTH_18 superfamily	 - 	 - 
Q#1281 - >lcl|CP010951.1_prot_AMO22673.1_1281 [locus_tag=UC35_06985] [protein=dehydrogenase] [protein_id=AMO22673.1] [location=1446661..1447410] [gbkey=CDS]	non-specific	223377	1	171	1.3314e-45	153.172	COG0300	DltE	C	cl27753
Q#1281 - >lcl|CP010951.1_prot_AMO22673.1_1281 [locus_tag=UC35_06985] [protein=dehydrogenase] [protein_id=AMO22673.1] [location=1446661..1447410] [gbkey=CDS]	superfamily	332574	1	171	1.3314e-45	153.172	cl27753	adh_short superfamily	C	 - 
Q#1282 - >lcl|CP010951.1_prot_AMO22674.1_1282 [locus_tag=UC35_06995] [protein=antibiotic hydrolase] [protein_id=AMO22674.1] [location=1448814..1450637] [gbkey=CDS]	non-specific	225487	3	602	4.64828e-133	400.657	COG2936	COG2936	 - 	cl27875
Q#1282 - >lcl|CP010951.1_prot_AMO22674.1_1282 [locus_tag=UC35_06995] [protein=antibiotic hydrolase] [protein_id=AMO22674.1] [location=1448814..1450637] [gbkey=CDS]	superfamily	332696	3	602	4.64828e-133	400.657	cl27875	PepX_C superfamily	 - 	 - 
Q#1283 - >lcl|CP010951.1_prot_AMO22675.1_1283 [locus_tag=UC35_07000] [protein=hypothetical protein] [protein_id=AMO22675.1] [location=1450705..1451664] [gbkey=CDS]	specific	225722	21	315	2.02685e-85	259.547	COG3181	TctC	 - 	cl25412
Q#1283 - >lcl|CP010951.1_prot_AMO22675.1_1283 [locus_tag=UC35_07000] [protein=hypothetical protein] [protein_id=AMO22675.1] [location=1450705..1451664] [gbkey=CDS]	superfamily	330233	21	315	2.02685e-85	259.547	cl25412	PBP2_LTTR_substrate superfamily	 - 	 - 
Q#1284 - >lcl|CP010951.1_prot_AMO25304.1_1284 [locus_tag=UC35_07005] [protein=IclR family transcriptional regulator] [protein_id=AMO25304.1] [location=complement(1451698..1452453)] [gbkey=CDS]	specific	224332	7	246	7.61352e-53	171.252	COG1414	IclR	 - 	cl27531
Q#1284 - >lcl|CP010951.1_prot_AMO25304.1_1284 [locus_tag=UC35_07005] [protein=IclR family transcriptional regulator] [protein_id=AMO25304.1] [location=complement(1451698..1452453)] [gbkey=CDS]	superfamily	332352	7	246	7.61352e-53	171.252	cl27531	IclR superfamily	 - 	 - 
Q#1285 - >lcl|CP010951.1_prot_AMO22676.1_1285 [locus_tag=UC35_07010] [protein=porin] [protein_id=AMO22676.1] [location=complement(1452572..1453660)] [gbkey=CDS]	specific	225744	46	362	1.10547e-18	85.905	COG3203	OmpC	 - 	cl21487
Q#1285 - >lcl|CP010951.1_prot_AMO22676.1_1285 [locus_tag=UC35_07010] [protein=porin] [protein_id=AMO22676.1] [location=complement(1452572..1453660)] [gbkey=CDS]	superfamily	328747	46	362	1.10547e-18	85.905	cl21487	OM_channels superfamily	 - 	 - 
Q#1286 - >lcl|CP010951.1_prot_AMO25305.1_1286 [locus_tag=UC35_07015] [protein=hypothetical protein] [protein_id=AMO25305.1] [location=1454159..1455022] [gbkey=CDS]	non-specific	226264	10	268	4.31368e-52	171.384	COG3741	HutG	 - 	cl01522
Q#1286 - >lcl|CP010951.1_prot_AMO25305.1_1286 [locus_tag=UC35_07015] [protein=hypothetical protein] [protein_id=AMO25305.1] [location=1454159..1455022] [gbkey=CDS]	superfamily	321545	10	268	4.31368e-52	171.384	cl01522	FGase superfamily	 - 	 - 
Q#1287 - >lcl|CP010951.1_prot_AMO22677.1_1287 [locus_tag=UC35_07020] [protein=hypothetical protein] [protein_id=AMO22677.1] [location=1455049..1455843] [gbkey=CDS]	specific	224224	12	157	1.2074e-06	48.5115	COG1305	YebA	N	cl26766
Q#1287 - >lcl|CP010951.1_prot_AMO22677.1_1287 [locus_tag=UC35_07020] [protein=hypothetical protein] [protein_id=AMO22677.1] [location=1455049..1455843] [gbkey=CDS]	superfamily	331587	12	157	1.2074e-06	48.5115	cl26766	Bact_transglu_N superfamily	N	 - 
Q#1288 - >lcl|CP010951.1_prot_AMO22678.1_1288 [locus_tag=UC35_07025] [protein=hypothetical protein] [protein_id=AMO22678.1] [location=complement(1456150..1456608)] [gbkey=CDS]	non-specific	224829	42	102	2.93502e-05	41.0161	COG1917	QdoI	N	cl21464
Q#1288 - >lcl|CP010951.1_prot_AMO22678.1_1288 [locus_tag=UC35_07025] [protein=hypothetical protein] [protein_id=AMO22678.1] [location=complement(1456150..1456608)] [gbkey=CDS]	superfamily	328732	42	102	2.93502e-05	41.0161	cl21464	cupin_like superfamily	N	 - 
Q#1289 - >lcl|CP010951.1_prot_AMO25306.1_1289 [locus_tag=UC35_07030] [protein=MFS transporter] [protein_id=AMO25306.1] [location=complement(1456668..1458119)] [gbkey=CDS]	specific	225371	10	349	3.71547e-08	55.3125	COG2814	AraJ	 - 	cl26865
Q#1289 - >lcl|CP010951.1_prot_AMO25306.1_1289 [locus_tag=UC35_07030] [protein=MFS transporter] [protein_id=AMO25306.1] [location=complement(1456668..1458119)] [gbkey=CDS]	superfamily	331686	10	349	3.71547e-08	55.3125	cl26865	MFS_1 superfamily	 - 	 - 
Q#1290 - >lcl|CP010951.1_prot_AMO22679.1_1290 [locus_tag=UC35_07035] [protein=3-demethylubiquinone-9 3-methyltransferase] [protein_id=AMO22679.1] [location=complement(1458271..1458720)] [gbkey=CDS]	specific	225356	4	145	1.74402e-31	109.332	COG2764	PhnB	 - 	cl14632
Q#1290 - >lcl|CP010951.1_prot_AMO22679.1_1290 [locus_tag=UC35_07035] [protein=3-demethylubiquinone-9 3-methyltransferase] [protein_id=AMO22679.1] [location=complement(1458271..1458720)] [gbkey=CDS]	superfamily	326334	4	145	1.74402e-31	109.332	cl14632	VOC superfamily	 - 	 - 
Q#1291 - >lcl|CP010951.1_prot_AMO22680.1_1291 [locus_tag=UC35_07040] [protein=hypothetical protein] [protein_id=AMO22680.1] [location=complement(1459005..1459253)] [gbkey=CDS]	non-specific	227744	24	81	1.70948e-09	48.5131	COG5457	YjiS	 - 	cl23975
Q#1291 - >lcl|CP010951.1_prot_AMO22680.1_1291 [locus_tag=UC35_07040] [protein=hypothetical protein] [protein_id=AMO22680.1] [location=complement(1459005..1459253)] [gbkey=CDS]	superfamily	329209	24	81	1.70948e-09	48.5131	cl23975	DUF1127 superfamily	 - 	 - 
Q#1292 - >lcl|CP010951.1_prot_AMO22681.1_1292 [locus_tag=UC35_07045] [protein=hypothetical protein] [protein_id=AMO22681.1] [location=1459617..1463723] [gbkey=CDS]	specific	223715	941	1228	1.88734e-42	158.764	COG0642	BaeS	 - 	cl27674
Q#1292 - >lcl|CP010951.1_prot_AMO22681.1_1292 [locus_tag=UC35_07045] [protein=hypothetical protein] [protein_id=AMO22681.1] [location=1459617..1463723] [gbkey=CDS]	superfamily	332495	941	1228	1.88734e-42	158.764	cl27674	BaeS superfamily	 - 	 - 
Q#1292 - >lcl|CP010951.1_prot_AMO22681.1_1292 [locus_tag=UC35_07045] [protein=hypothetical protein] [protein_id=AMO22681.1] [location=1459617..1463723] [gbkey=CDS]	specific	223855	1248	1368	3.77206e-21	90.2892	COG0784	CheY	 - 	cl19078
Q#1292 - >lcl|CP010951.1_prot_AMO22681.1_1292 [locus_tag=UC35_07045] [protein=hypothetical protein] [protein_id=AMO22681.1] [location=1459617..1463723] [gbkey=CDS]	superfamily	327498	1248	1368	3.77206e-21	90.2892	cl19078	REC superfamily	 - 	 - 
Q#1292 - >lcl|CP010951.1_prot_AMO22681.1_1292 [locus_tag=UC35_07045] [protein=hypothetical protein] [protein_id=AMO22681.1] [location=1459617..1463723] [gbkey=CDS]	specific	225112	477	719	3.08065e-16	79.508	COG2202	PAS	 - 	cl25988
Q#1292 - >lcl|CP010951.1_prot_AMO22681.1_1292 [locus_tag=UC35_07045] [protein=hypothetical protein] [protein_id=AMO22681.1] [location=1459617..1463723] [gbkey=CDS]	superfamily	330809	477	719	3.08065e-16	79.508	cl25988	PAS superfamily	 - 	 - 
Q#1292 - >lcl|CP010951.1_prot_AMO22681.1_1292 [locus_tag=UC35_07045] [protein=hypothetical protein] [protein_id=AMO22681.1] [location=1459617..1463723] [gbkey=CDS]	specific	225112	739	983	8.01762e-16	78.3524	COG2202	PAS	 - 	cl25988
Q#1292 - >lcl|CP010951.1_prot_AMO22681.1_1292 [locus_tag=UC35_07045] [protein=hypothetical protein] [protein_id=AMO22681.1] [location=1459617..1463723] [gbkey=CDS]	superfamily	330809	739	983	8.01762e-16	78.3524	cl25988	PAS superfamily	 - 	 - 
Q#1292 - >lcl|CP010951.1_prot_AMO22681.1_1292 [locus_tag=UC35_07045] [protein=hypothetical protein] [protein_id=AMO22681.1] [location=1459617..1463723] [gbkey=CDS]	specific	225112	346	588	2.11187e-14	74.1152	COG2202	PAS	 - 	cl25988
Q#1292 - >lcl|CP010951.1_prot_AMO22681.1_1292 [locus_tag=UC35_07045] [protein=hypothetical protein] [protein_id=AMO22681.1] [location=1459617..1463723] [gbkey=CDS]	superfamily	330809	346	588	2.11187e-14	74.1152	cl25988	PAS superfamily	 - 	 - 
Q#1293 - >lcl|CP010951.1_prot_AMO22682.1_1293 [locus_tag=UC35_07050] [protein=hypothetical protein] [protein_id=AMO22682.1] [location=complement(1463759..1464127)] [gbkey=CDS]	specific	223855	1	122	3.86812e-06	42.9096	COG0784	CheY	 - 	cl19078
Q#1293 - >lcl|CP010951.1_prot_AMO22682.1_1293 [locus_tag=UC35_07050] [protein=hypothetical protein] [protein_id=AMO22682.1] [location=complement(1463759..1464127)] [gbkey=CDS]	superfamily	327498	1	122	3.86812e-06	42.9096	cl19078	REC superfamily	 - 	 - 
Q#1294 - >lcl|CP010951.1_prot_AMO22683.1_1294 [locus_tag=UC35_07055] [protein=transcriptional regulator] [protein_id=AMO22683.1] [location=1464257..1464997] [gbkey=CDS]	specific	223816	9	241	2.8594e-74	225.254	COG0745	OmpR	 - 	cl26036
Q#1294 - >lcl|CP010951.1_prot_AMO22683.1_1294 [locus_tag=UC35_07055] [protein=transcriptional regulator] [protein_id=AMO22683.1] [location=1464257..1464997] [gbkey=CDS]	superfamily	330857	9	241	2.8594e-74	225.254	cl26036	YesN superfamily	 - 	 - 
Q#1296 - >lcl|CP010951.1_prot_AMO22685.1_1296 [locus_tag=UC35_07065] [protein=polyketide cyclase] [protein_id=AMO22685.1] [location=1465383..1465829] [gbkey=CDS]	specific	226353	1	143	7.86347e-26	95.232	COG3832	YndB	 - 	cl14643
Q#1296 - >lcl|CP010951.1_prot_AMO22685.1_1296 [locus_tag=UC35_07065] [protein=polyketide cyclase] [protein_id=AMO22685.1] [location=1465383..1465829] [gbkey=CDS]	superfamily	326336	1	143	7.86347e-26	95.232	cl14643	SRPBCC superfamily	 - 	 - 
Q#1297 - >lcl|CP010951.1_prot_AMO22686.1_1297 [locus_tag=UC35_07075] [protein=hypothetical protein] [protein_id=AMO22686.1] [location=1466811..1467605] [gbkey=CDS]	specific	223377	1	257	1.38097e-96	283.755	COG0300	DltE	 - 	cl27753
Q#1297 - >lcl|CP010951.1_prot_AMO22686.1_1297 [locus_tag=UC35_07075] [protein=hypothetical protein] [protein_id=AMO22686.1] [location=1466811..1467605] [gbkey=CDS]	superfamily	332574	1	257	1.38097e-96	283.755	cl27753	adh_short superfamily	 - 	 - 
Q#1298 - >lcl|CP010951.1_prot_AMO22687.1_1298 [locus_tag=UC35_07080] [protein=methyltransferase] [protein_id=AMO22687.1] [location=complement(1467589..1467972)] [gbkey=CDS]	non-specific	224634	1	124	1.28466e-39	129.772	COG1720	TsaA	 - 	cl00749
Q#1298 - >lcl|CP010951.1_prot_AMO22687.1_1298 [locus_tag=UC35_07080] [protein=methyltransferase] [protein_id=AMO22687.1] [location=complement(1467589..1467972)] [gbkey=CDS]	superfamily	321144	1	124	1.28466e-39	129.772	cl00749	UPF0066 superfamily	 - 	 - 
Q#1299 - >lcl|CP010951.1_prot_AMO22688.1_1299 [locus_tag=UC35_07085] [protein=RNA polymerase sigma 70] [protein_id=AMO22688.1] [location=complement(1467969..1468853)] [gbkey=CDS]	specific	224511	8	164	4.76306e-27	103.632	COG1595	RpoE	 - 	cl27136
Q#1299 - >lcl|CP010951.1_prot_AMO22688.1_1299 [locus_tag=UC35_07085] [protein=RNA polymerase sigma 70] [protein_id=AMO22688.1] [location=complement(1467969..1468853)] [gbkey=CDS]	superfamily	331957	8	164	4.76306e-27	103.632	cl27136	Sigma70_r2 superfamily	 - 	 - 
Q#1300 - >lcl|CP010951.1_prot_AMO25307.1_1300 [locus_tag=UC35_07090] [protein=hypothetical protein] [protein_id=AMO25307.1] [location=1468960..1469319] [gbkey=CDS]	non-specific	226318	1	118	2.34827e-17	71.6225	COG3795	COG3795	 - 	cl00999
Q#1300 - >lcl|CP010951.1_prot_AMO25307.1_1300 [locus_tag=UC35_07090] [protein=hypothetical protein] [protein_id=AMO25307.1] [location=1468960..1469319] [gbkey=CDS]	superfamily	321296	1	118	2.34827e-17	71.6225	cl00999	YCII superfamily	 - 	 - 
Q#1301 - >lcl|CP010951.1_prot_AMO22689.1_1301 [locus_tag=UC35_07095] [protein=hypothetical protein] [protein_id=AMO22689.1] [location=complement(1469325..1470737)] [gbkey=CDS]	specific	224455	20	465	1.10748e-74	241.615	COG1538	TolC	 - 	cl27438
Q#1301 - >lcl|CP010951.1_prot_AMO22689.1_1301 [locus_tag=UC35_07095] [protein=hypothetical protein] [protein_id=AMO22689.1] [location=complement(1469325..1470737)] [gbkey=CDS]	superfamily	332259	20	465	1.10748e-74	241.615	cl27438	OEP superfamily	 - 	 - 
Q#1303 - >lcl|CP010951.1_prot_AMO25308.1_1303 [locus_tag=UC35_07115] [protein=hypothetical protein] [protein_id=AMO25308.1] [location=complement(1476095..1477138)] [gbkey=CDS]	specific	223755	1	342	7.81183e-47	162.223	COG0683	LivK	 - 	cl10011
Q#1303 - >lcl|CP010951.1_prot_AMO25308.1_1303 [locus_tag=UC35_07115] [protein=hypothetical protein] [protein_id=AMO25308.1] [location=complement(1476095..1477138)] [gbkey=CDS]	superfamily	324556	1	342	7.81183e-47	162.223	cl10011	Periplasmic_Binding_Protein_Type_1 superfamily	 - 	 - 
Q#1304 - >lcl|CP010951.1_prot_AMO22691.1_1304 [locus_tag=UC35_07120] [protein=carboxylesterase] [protein_id=AMO22691.1] [location=complement(1477329..1479026)] [gbkey=CDS]	specific	225181	36	561	2.39275e-87	278.545	COG2272	PnbA	 - 	cl21494
Q#1304 - >lcl|CP010951.1_prot_AMO22691.1_1304 [locus_tag=UC35_07120] [protein=carboxylesterase] [protein_id=AMO22691.1] [location=complement(1477329..1479026)] [gbkey=CDS]	superfamily	328752	36	561	2.39275e-87	278.545	cl21494	Abhydrolase superfamily	 - 	 - 
Q#1305 - >lcl|CP010951.1_prot_AMO22692.1_1305 [locus_tag=UC35_07125] [protein=AraC family transcriptional regulator] [protein_id=AMO22692.1] [location=1479191..1480216] [gbkey=CDS]	specific	225117	221	332	7.10452e-18	78.3689	COG2207	AraC	 - 	cl26291
Q#1305 - >lcl|CP010951.1_prot_AMO22692.1_1305 [locus_tag=UC35_07125] [protein=AraC family transcriptional regulator] [protein_id=AMO22692.1] [location=1479191..1480216] [gbkey=CDS]	superfamily	331112	221	332	7.10452e-18	78.3689	cl26291	HTH_18 superfamily	 - 	 - 
Q#1307 - >lcl|CP010951.1_prot_AMO22694.1_1307 [locus_tag=UC35_07135] [protein=PHB depolymerase esterase] [protein_id=AMO22694.1] [location=complement(1480768..1481769)] [gbkey=CDS]	non-specific	226040	7	333	1.00892e-33	126.02	COG3509	LpqC	 - 	cl21494
Q#1307 - >lcl|CP010951.1_prot_AMO22694.1_1307 [locus_tag=UC35_07135] [protein=PHB depolymerase esterase] [protein_id=AMO22694.1] [location=complement(1480768..1481769)] [gbkey=CDS]	superfamily	328752	7	333	1.00892e-33	126.02	cl21494	Abhydrolase superfamily	 - 	 - 
Q#1308 - >lcl|CP010951.1_prot_AMO22695.1_1308 [locus_tag=UC35_07150] [protein=glyxoylase] [protein_id=AMO22695.1] [location=1483842..1484285] [gbkey=CDS]	specific	225356	7	130	4.21192e-36	120.888	COG2764	PhnB	 - 	cl14632
Q#1308 - >lcl|CP010951.1_prot_AMO22695.1_1308 [locus_tag=UC35_07150] [protein=glyxoylase] [protein_id=AMO22695.1] [location=1483842..1484285] [gbkey=CDS]	superfamily	326334	7	130	4.21192e-36	120.888	cl14632	VOC superfamily	 - 	 - 
Q#1309 - >lcl|CP010951.1_prot_AMO22696.1_1309 [locus_tag=UC35_07155] [protein=hypothetical protein] [protein_id=AMO22696.1] [location=complement(1484329..1485225)] [gbkey=CDS]	specific	223774	1	223	1.62255e-16	77.6374	COG0702	YbjT	 - 	cl25661
Q#1309 - >lcl|CP010951.1_prot_AMO22696.1_1309 [locus_tag=UC35_07155] [protein=hypothetical protein] [protein_id=AMO22696.1] [location=complement(1484329..1485225)] [gbkey=CDS]	superfamily	330482	1	223	1.62255e-16	77.6374	cl25661	YbjT superfamily	 - 	 - 
Q#1310 - >lcl|CP010951.1_prot_AMO22697.1_1310 [locus_tag=UC35_07160] [protein=hypothetical protein] [protein_id=AMO22697.1] [location=1485330..1486208] [gbkey=CDS]	specific	223656	1	292	2.09541e-39	139.336	COG0583	LysR	 - 	cl28285
