#Batch CD-search tool	NIH/NLM/NCBI
#cdsid	QM3-qcdsearch-20D0E350F10A749B-1B13ACF69F6B10A2
#datatype	hitsStandard Results
#status	0
#Start time	2018-02-20T15:23:22	Run time	0:00:11:39
#status	success

Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#492 - >lcl|CP000471.1_prot_ABK43021.1_492 [locus_tag=Mmc1_0496] [db_xref=InterPro:IPR004843,InterPro:IPR005235] [protein=metallophosphoesterase] [protein_id=ABK43021.1] [location=598504..599334] [gbkey=CDS]	specific	224606	12	269	1.38164e-121	347.716	COG1692	YmdB	 - 	cl13995
Q#492 - >lcl|CP000471.1_prot_ABK43021.1_492 [locus_tag=Mmc1_0496] [db_xref=InterPro:IPR004843,InterPro:IPR005235] [protein=metallophosphoesterase] [protein_id=ABK43021.1] [location=598504..599334] [gbkey=CDS]	superfamily	326311	12	269	1.38164e-121	347.716	cl13995	MPP_superfamily superfamily	 - 	 - 
Q#493 - >lcl|CP000471.1_prot_ABK43022.1_493 [locus_tag=Mmc1_0497] [db_xref=InterPro:IPR001636] [protein=phosphoribosylaminoimidazole-succinocarboxamide synthase] [protein_id=ABK43022.1] [location=599383..600111] [gbkey=CDS]	specific	223230	1	234	1.53472e-110	317.608	COG0152	PurC	 - 	cl00231
Q#493 - >lcl|CP000471.1_prot_ABK43022.1_493 [locus_tag=Mmc1_0497] [db_xref=InterPro:IPR001636] [protein=phosphoribosylaminoimidazole-succinocarboxamide synthase] [protein_id=ABK43022.1] [location=599383..600111] [gbkey=CDS]	superfamily	320840	1	234	1.53472e-110	317.608	cl00231	SAICAR_synt superfamily	 - 	 - 
Q#494 - >lcl|CP000471.1_prot_ABK43023.1_494 [locus_tag=Mmc1_0498] [db_xref=InterPro:IPR000728,InterPro:IPR010073,InterPro:IPR010918] [protein=phosphoribosylformylglycinamidine synthase] [protein_id=ABK43023.1] [location=600473..604360] [gbkey=CDS]	specific	223124	170	987	0	814.159	COG0046	PurL1	 - 	cl25431
Q#494 - >lcl|CP000471.1_prot_ABK43023.1_494 [locus_tag=Mmc1_0498] [db_xref=InterPro:IPR000728,InterPro:IPR010073,InterPro:IPR010918] [protein=phosphoribosylformylglycinamidine synthase] [protein_id=ABK43023.1] [location=600473..604360] [gbkey=CDS]	superfamily	330252	170	987	0	814.159	cl25431	PurL1 superfamily	 - 	 - 
Q#494 - >lcl|CP000471.1_prot_ABK43023.1_494 [locus_tag=Mmc1_0498] [db_xref=InterPro:IPR000728,InterPro:IPR010073,InterPro:IPR010918] [protein=phosphoribosylformylglycinamidine synthase] [protein_id=ABK43023.1] [location=600473..604360] [gbkey=CDS]	specific	223125	1038	1295	1.51827e-91	294.474	COG0047	PurL2	 - 	cl00020
Q#494 - >lcl|CP000471.1_prot_ABK43023.1_494 [locus_tag=Mmc1_0498] [db_xref=InterPro:IPR000728,InterPro:IPR010073,InterPro:IPR010918] [protein=phosphoribosylformylglycinamidine synthase] [protein_id=ABK43023.1] [location=600473..604360] [gbkey=CDS]	superfamily	320716	1038	1295	1.51827e-91	294.474	cl00020	GAT_1 superfamily	 - 	 - 
Q#496 - >lcl|CP000471.1_prot_ABK43025.1_496 [locus_tag=Mmc1_0500] [db_xref=InterPro:IPR003697] [protein=maf protein] [protein_id=ABK43025.1] [location=605440..606045] [gbkey=CDS]	specific	223501	4	195	9.24763e-68	205.467	COG0424	Maf	 - 	cl00276
Q#496 - >lcl|CP000471.1_prot_ABK43025.1_496 [locus_tag=Mmc1_0500] [db_xref=InterPro:IPR003697] [protein=maf protein] [protein_id=ABK43025.1] [location=605440..606045] [gbkey=CDS]	superfamily	320874	4	195	9.24763e-68	205.467	cl00276	Maf_Ham1 superfamily	 - 	 - 
Q#497 - >lcl|CP000471.1_prot_ABK43026.1_497 [locus_tag=Mmc1_0501] [db_xref=InterPro:IPR001307,InterPro:IPR001763] [protein=Rhodanese domain protein] [protein_id=ABK43026.1] [location=606136..606993] [gbkey=CDS]	specific	225450	12	281	1.91752e-65	206.029	COG2897	SseA	 - 	cl25399
Q#497 - >lcl|CP000471.1_prot_ABK43026.1_497 [locus_tag=Mmc1_0501] [db_xref=InterPro:IPR001307,InterPro:IPR001763] [protein=Rhodanese domain protein] [protein_id=ABK43026.1] [location=606136..606993] [gbkey=CDS]	superfamily	330220	12	281	1.91752e-65	206.029	cl25399	SseA superfamily	 - 	 - 
Q#499 - >lcl|CP000471.1_prot_ABK43028.1_499 [locus_tag=Mmc1_0503] [db_xref=InterPro:IPR000897,InterPro:IPR003593,InterPro:IPR004125,InterPro:IPR004780,InterPro:IPR013822] [protein=signal recognition particle subunit FFH/SRP54 (srp54)] [protein_id=ABK43028.1] [location=607380..608768] [gbkey=CDS]	specific	223615	1	425	0	644.202	COG0541	Ffh	 - 	cl27330
Q#499 - >lcl|CP000471.1_prot_ABK43028.1_499 [locus_tag=Mmc1_0503] [db_xref=InterPro:IPR000897,InterPro:IPR003593,InterPro:IPR004125,InterPro:IPR004780,InterPro:IPR013822] [protein=signal recognition particle subunit FFH/SRP54 (srp54)] [protein_id=ABK43028.1] [location=607380..608768] [gbkey=CDS]	superfamily	332151	1	425	0	644.202	cl27330	FlhF superfamily	 - 	 - 
Q#500 - >lcl|CP000471.1_prot_ABK43029.1_500 [locus_tag=Mmc1_0504] [db_xref=InterPro:IPR000307] [protein=SSU ribosomal protein S16P] [protein_id=ABK43029.1] [location=609096..609347] [gbkey=CDS]	specific	223306	2	83	1.37463e-29	100.004	COG0228	RpsP	 - 	cl00368
Q#500 - >lcl|CP000471.1_prot_ABK43029.1_500 [locus_tag=Mmc1_0504] [db_xref=InterPro:IPR000307] [protein=SSU ribosomal protein S16P] [protein_id=ABK43029.1] [location=609096..609347] [gbkey=CDS]	superfamily	320936	2	83	1.37463e-29	100.004	cl00368	Ribosomal_S16 superfamily	 - 	 - 
Q#501 - >lcl|CP000471.1_prot_ABK43030.1_501 [locus_tag=Mmc1_0505] [db_xref=InterPro:IPR002676,InterPro:IPR007903,InterPro:IPR011961] [protein=16S rRNA processing protein RimM] [protein_id=ABK43030.1] [location=609374..609907] [gbkey=CDS]	specific	223877	1	177	1.68973e-47	152.371	COG0806	RimM	 - 	cl27499
Q#501 - >lcl|CP000471.1_prot_ABK43030.1_501 [locus_tag=Mmc1_0505] [db_xref=InterPro:IPR002676,InterPro:IPR007903,InterPro:IPR011961] [protein=16S rRNA processing protein RimM] [protein_id=ABK43030.1] [location=609374..609907] [gbkey=CDS]	superfamily	332320	1	177	1.68973e-47	152.371	cl27499	RimM superfamily	 - 	 - 
Q#502 - >lcl|CP000471.1_prot_ABK43031.1_502 [locus_tag=Mmc1_0506] [db_xref=InterPro:IPR002649] [protein=tRNA (Guanine37-N(1)-) methyltransferase] [protein_id=ABK43031.1] [location=609937..610695] [gbkey=CDS]	specific	223413	1	241	6.34598e-131	369.22	COG0336	TrmD	 - 	cl00407
Q#502 - >lcl|CP000471.1_prot_ABK43031.1_502 [locus_tag=Mmc1_0506] [db_xref=InterPro:IPR002649] [protein=tRNA (Guanine37-N(1)-) methyltransferase] [protein_id=ABK43031.1] [location=609937..610695] [gbkey=CDS]	superfamily	294285	1	241	6.34598e-131	369.22	cl00407	tRNA_m1G_MT superfamily	 - 	 - 
Q#503 - >lcl|CP000471.1_prot_ABK43032.1_503 [locus_tag=Mmc1_0507] [db_xref=InterPro:IPR001857] [protein=LSU ribosomal protein L19P] [protein_id=ABK43032.1] [location=610791..611141] [gbkey=CDS]	specific	223412	4	114	2.99983e-55	167.392	COG0335	RplS	 - 	cl00406
Q#503 - >lcl|CP000471.1_prot_ABK43032.1_503 [locus_tag=Mmc1_0507] [db_xref=InterPro:IPR001857] [protein=LSU ribosomal protein L19P] [protein_id=ABK43032.1] [location=610791..611141] [gbkey=CDS]	superfamily	320958	4	114	2.99983e-55	167.392	cl00406	Ribosomal_L19 superfamily	 - 	 - 
Q#504 - >lcl|CP000471.1_prot_ABK43033.1_504 [locus_tag=Mmc1_0508] [db_xref=InterPro:IPR001352] [protein=RNase HII] [protein_id=ABK43033.1] [location=611171..611812] [gbkey=CDS]	specific	223242	28	213	9.23155e-93	269.477	COG0164	RnhB	 - 	cl14782
Q#504 - >lcl|CP000471.1_prot_ABK43033.1_504 [locus_tag=Mmc1_0508] [db_xref=InterPro:IPR001352] [protein=RNase HII] [protein_id=ABK43033.1] [location=611171..611812] [gbkey=CDS]	superfamily	326352	28	213	9.23155e-93	269.477	cl14782	RNase_H_like superfamily	 - 	 - 
Q#505 - >lcl|CP000471.1_prot_ABK43034.1_505 [locus_tag=Mmc1_0509] [db_xref=InterPro:IPR000740] [protein=GrpE protein] [protein_id=ABK43034.1] [location=612386..613018] [gbkey=CDS]	specific	223649	46	210	1.35754e-52	167.122	COG0576	GrpE	 - 	cl03075
Q#505 - >lcl|CP000471.1_prot_ABK43034.1_505 [locus_tag=Mmc1_0509] [db_xref=InterPro:IPR000740] [protein=GrpE protein] [protein_id=ABK43034.1] [location=612386..613018] [gbkey=CDS]	superfamily	322182	46	210	1.35754e-52	167.122	cl03075	GrpE superfamily	 - 	 - 
Q#506 - >lcl|CP000471.1_prot_ABK43035.1_506 [locus_tag=Mmc1_0510] [db_xref=InterPro:IPR001023,InterPro:IPR012725,InterPro:IPR013126] [protein=chaperone protein DnaK] [protein_id=ABK43035.1] [location=613174..615135] [gbkey=CDS]	specific	223520	1	600	0	810.033	COG0443	DnaK	 - 	cl26953
Q#506 - >lcl|CP000471.1_prot_ABK43035.1_506 [locus_tag=Mmc1_0510] [db_xref=InterPro:IPR001023,InterPro:IPR012725,InterPro:IPR013126] [protein=chaperone protein DnaK] [protein_id=ABK43035.1] [location=613174..615135] [gbkey=CDS]	superfamily	331774	1	600	0	810.033	cl26953	HSP70 superfamily	 - 	 - 
Q#507 - >lcl|CP000471.1_prot_ABK43036.1_507 [locus_tag=Mmc1_0511] [db_xref=InterPro:IPR001305,InterPro:IPR001623,InterPro:IPR002939,InterPro:IPR003095,InterPro:IPR012724] [protein=chaperone protein DnaJ] [protein_id=ABK43036.1] [location=615267..616403] [gbkey=CDS]	specific	223560	1	374	1.37702e-161	457.472	COG0484	DnaJ	 - 	cl28246
Q#507 - >lcl|CP000471.1_prot_ABK43036.1_507 [locus_tag=Mmc1_0511] [db_xref=InterPro:IPR001305,InterPro:IPR001623,InterPro:IPR002939,InterPro:IPR003095,InterPro:IPR012724] [protein=chaperone protein DnaJ] [protein_id=ABK43036.1] [location=615267..616403] [gbkey=CDS]	superfamily	333066	1	374	1.37702e-161	457.472	cl28246	DnaJ superfamily	 - 	 - 
Q#508 - >lcl|CP000471.1_prot_ABK43037.1_508 [locus_tag=Mmc1_0512] [db_xref=InterPro:IPR000846,InterPro:IPR011770] [protein=dihydrodipicolinate reductase] [protein_id=ABK43037.1] [location=616515..617321] [gbkey=CDS]	specific	223366	1	267	6.07275e-130	368.519	COG0289	DapB	 - 	cl27064
Q#508 - >lcl|CP000471.1_prot_ABK43037.1_508 [locus_tag=Mmc1_0512] [db_xref=InterPro:IPR000846,InterPro:IPR011770] [protein=dihydrodipicolinate reductase] [protein_id=ABK43037.1] [location=616515..617321] [gbkey=CDS]	superfamily	331885	1	267	6.07275e-130	368.519	cl27064	DapB_C superfamily	 - 	 - 
Q#510 - >lcl|CP000471.1_prot_ABK43039.1_510 [locus_tag=Mmc1_0514] [db_xref=InterPro:IPR001754] [protein=orotidine-5'-phosphate decarboxylase] [protein_id=ABK43039.1] [location=618313..619044] [gbkey=CDS]	specific	223361	16	221	4.49802e-54	174.006	COG0284	PyrF	 - 	cl21457
Q#510 - >lcl|CP000471.1_prot_ABK43039.1_510 [locus_tag=Mmc1_0514] [db_xref=InterPro:IPR001754] [protein=orotidine-5'-phosphate decarboxylase] [protein_id=ABK43039.1] [location=618313..619044] [gbkey=CDS]	superfamily	328726	16	221	4.49802e-54	174.006	cl21457	ICL_KPHMT superfamily	 - 	 - 
Q#514 - >lcl|CP000471.1_prot_ABK43043.1_514 [locus_tag=Mmc1_0518] [db_xref=InterPro:IPR000644,InterPro:IPR002550,InterPro:IPR005170] [protein=protein of unknown function DUF21] [protein_id=ABK43043.1] [location=complement(622158..623417)] [gbkey=CDS]	specific	224173	1	418	1.36645e-91	282.648	COG1253	TlyC	 - 	cl27264
Q#514 - >lcl|CP000471.1_prot_ABK43043.1_514 [locus_tag=Mmc1_0518] [db_xref=InterPro:IPR000644,InterPro:IPR002550,InterPro:IPR005170] [protein=protein of unknown function DUF21] [protein_id=ABK43043.1] [location=complement(622158..623417)] [gbkey=CDS]	superfamily	332085	1	418	1.36645e-91	282.648	cl27264	CorC_HlyC superfamily	 - 	 - 
Q#515 - >lcl|CP000471.1_prot_ABK43044.1_515 [locus_tag=Mmc1_0519] [db_xref=InterPro:IPR000644,InterPro:IPR002550,InterPro:IPR005170] [protein=CBS domain containing protein] [protein_id=ABK43044.1] [location=complement(623420..625117)] [gbkey=CDS]	specific	224173	19	428	5.67608e-75	244.514	COG1253	TlyC	 - 	cl27264
Q#515 - >lcl|CP000471.1_prot_ABK43044.1_515 [locus_tag=Mmc1_0519] [db_xref=InterPro:IPR000644,InterPro:IPR002550,InterPro:IPR005170] [protein=CBS domain containing protein] [protein_id=ABK43044.1] [location=complement(623420..625117)] [gbkey=CDS]	superfamily	332085	19	428	5.67608e-75	244.514	cl27264	CorC_HlyC superfamily	 - 	 - 
Q#516 - >lcl|CP000471.1_prot_ABK43045.1_516 [locus_tag=Mmc1_0520] [db_xref=InterPro:IPR007899] [protein=CHAD domain containing protein] [protein_id=ABK43045.1] [location=625472..626428] [gbkey=CDS]	non-specific	227894	22	297	8.98235e-34	124.931	COG5607	CHAD	 - 	cl27047
Q#516 - >lcl|CP000471.1_prot_ABK43045.1_516 [locus_tag=Mmc1_0520] [db_xref=InterPro:IPR007899] [protein=CHAD domain containing protein] [protein_id=ABK43045.1] [location=625472..626428] [gbkey=CDS]	superfamily	331868	22	297	8.98235e-34	124.931	cl27047	CHAD superfamily	 - 	 - 
Q#517 - >lcl|CP000471.1_prot_ABK43046.1_517 [locus_tag=Mmc1_0521] [db_xref=InterPro:IPR001451] [protein=2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase] [protein_id=ABK43046.1] [location=complement(626531..627472)] [gbkey=CDS]	non-specific	225082	27	270	2.0735e-22	93.9093	COG2171	DapD	 - 	cl25958
Q#517 - >lcl|CP000471.1_prot_ABK43046.1_517 [locus_tag=Mmc1_0521] [db_xref=InterPro:IPR001451] [protein=2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase] [protein_id=ABK43046.1] [location=complement(626531..627472)] [gbkey=CDS]	superfamily	330779	27	270	2.0735e-22	93.9093	cl25958	THDPS_N_2 superfamily	 - 	 - 
Q#518 - >lcl|CP000471.1_prot_ABK43047.1_518 [locus_tag=Mmc1_0522] [db_xref=InterPro:IPR000049,InterPro:IPR001308] [protein=electron transfer flavoprotein, alpha subunit] [protein_id=ABK43047.1] [location=complement(627828..628790)] [gbkey=CDS]	specific	224936	6	308	1.24311e-82	252.141	COG2025	FixB	 - 	cl27641
Q#518 - >lcl|CP000471.1_prot_ABK43047.1_518 [locus_tag=Mmc1_0522] [db_xref=InterPro:IPR000049,InterPro:IPR001308] [protein=electron transfer flavoprotein, alpha subunit] [protein_id=ABK43047.1] [location=complement(627828..628790)] [gbkey=CDS]	superfamily	332462	6	308	1.24311e-82	252.141	cl27641	ETF_alpha superfamily	 - 	 - 
Q#519 - >lcl|CP000471.1_prot_ABK43048.1_519 [locus_tag=Mmc1_0523] [db_xref=InterPro:IPR000049] [protein=electron transfer flavoprotein beta-subunit] [protein_id=ABK43048.1] [location=complement(628780..629535)] [gbkey=CDS]	specific	224997	1	248	2.66639e-80	241.791	COG2086	FixA	 - 	cl00292
Q#519 - >lcl|CP000471.1_prot_ABK43048.1_519 [locus_tag=Mmc1_0523] [db_xref=InterPro:IPR000049] [protein=electron transfer flavoprotein beta-subunit] [protein_id=ABK43048.1] [location=complement(628780..629535)] [gbkey=CDS]	superfamily	320882	1	248	2.66639e-80	241.791	cl00292	AANH_like superfamily	 - 	 - 
Q#520 - >lcl|CP000471.1_prot_ABK43049.1_520 [locus_tag=Mmc1_0524] [db_xref=InterPro:IPR001853] [protein=DSBA oxidoreductase] [protein_id=ABK43049.1] [location=complement(629532..630137)] [gbkey=CDS]	non-specific	224565	46	201	1.70329e-13	66.4253	COG1651	DsbG	N	cl26534
Q#520 - >lcl|CP000471.1_prot_ABK43049.1_520 [locus_tag=Mmc1_0524] [db_xref=InterPro:IPR001853] [protein=DSBA oxidoreductase] [protein_id=ABK43049.1] [location=complement(629532..630137)] [gbkey=CDS]	superfamily	331355	46	201	1.70329e-13	66.4253	cl26534	DsbC_N superfamily	N	 - 
Q#521 - >lcl|CP000471.1_prot_ABK43050.1_521 [locus_tag=Mmc1_0525] [db_xref=InterPro:IPR003718] [protein=OsmC family protein] [protein_id=ABK43050.1] [location=complement(630164..630586)] [gbkey=CDS]	specific	224679	3	137	2.8078e-44	141.366	COG1765	YhfA	 - 	cl00767
Q#521 - >lcl|CP000471.1_prot_ABK43050.1_521 [locus_tag=Mmc1_0525] [db_xref=InterPro:IPR003718] [protein=OsmC family protein] [protein_id=ABK43050.1] [location=complement(630164..630586)] [gbkey=CDS]	superfamily	321154	3	137	2.8078e-44	141.366	cl00767	OsmC superfamily	 - 	 - 
Q#522 - >lcl|CP000471.1_prot_ABK43051.1_522 [locus_tag=Mmc1_0526] [db_xref=InterPro:IPR001667] [protein=phosphoesterase, RecJ domain protein] [protein_id=ABK43051.1] [location=630765..631946] [gbkey=CDS]	specific	223691	42	387	3.1285e-47	163.71	COG0618	NrnA	 - 	cl27441
Q#522 - >lcl|CP000471.1_prot_ABK43051.1_522 [locus_tag=Mmc1_0526] [db_xref=InterPro:IPR001667] [protein=phosphoesterase, RecJ domain protein] [protein_id=ABK43051.1] [location=630765..631946] [gbkey=CDS]	superfamily	332262	42	387	3.1285e-47	163.71	cl27441	NrnA superfamily	 - 	 - 
Q#523 - >lcl|CP000471.1_prot_ABK43052.1_523 [locus_tag=Mmc1_0527] [db_xref=InterPro:IPR003698,InterPro:IPR006638,InterPro:IPR007197] [protein=lipoic acid synthetase] [protein_id=ABK43052.1] [location=631939..632829] [gbkey=CDS]	specific	223397	15	290	5.19939e-165	460.197	COG0320	LipA	 - 	cl26932
Q#523 - >lcl|CP000471.1_prot_ABK43052.1_523 [locus_tag=Mmc1_0527] [db_xref=InterPro:IPR003698,InterPro:IPR006638,InterPro:IPR007197] [protein=lipoic acid synthetase] [protein_id=ABK43052.1] [location=631939..632829] [gbkey=CDS]	superfamily	331753	15	290	5.19939e-165	460.197	cl26932	LipA superfamily	 - 	 - 
Q#524 - >lcl|CP000471.1_prot_ABK43053.1_524 [locus_tag=Mmc1_0528] [db_xref=InterPro:IPR000544,InterPro:IPR004143] [protein=lipoate-protein ligase B] [protein_id=ABK43053.1] [location=632822..633460] [gbkey=CDS]	non-specific	223398	1	205	1.70774e-75	226.384	COG0321	LipB	 - 	cl14057
Q#524 - >lcl|CP000471.1_prot_ABK43053.1_524 [locus_tag=Mmc1_0528] [db_xref=InterPro:IPR000544,InterPro:IPR004143] [protein=lipoate-protein ligase B] [protein_id=ABK43053.1] [location=632822..633460] [gbkey=CDS]	superfamily	326319	1	205	1.70774e-75	226.384	cl14057	BPL_LplA_LipB superfamily	 - 	 - 
Q#525 - >lcl|CP000471.1_prot_ABK43054.1_525 [locus_tag=Mmc1_0529] [db_xref=InterPro:IPR000086] [protein=NUDIX hydrolase] [protein_id=ABK43054.1] [location=633464..633916] [gbkey=CDS]	specific	223979	7	131	2.42943e-28	101.701	COG1051	YjhB	 - 	cl00447
Q#525 - >lcl|CP000471.1_prot_ABK43054.1_525 [locus_tag=Mmc1_0529] [db_xref=InterPro:IPR000086] [protein=NUDIX hydrolase] [protein_id=ABK43054.1] [location=633464..633916] [gbkey=CDS]	superfamily	320976	7	131	2.42943e-28	101.701	cl00447	Nudix_Hydrolase superfamily	 - 	 - 
Q#526 - >lcl|CP000471.1_prot_ABK43055.1_526 [locus_tag=Mmc1_0530] [db_xref=InterPro:IPR001254,InterPro:IPR001478,InterPro:IPR001940,InterPro:IPR011782] [protein=protease Do] [protein_id=ABK43055.1] [location=633933..635306] [gbkey=CDS]	specific	223343	25	363	2.47838e-101	306.437	COG0265	DegQ	 - 	cl28339
Q#526 - >lcl|CP000471.1_prot_ABK43055.1_526 [locus_tag=Mmc1_0530] [db_xref=InterPro:IPR001254,InterPro:IPR001478,InterPro:IPR001940,InterPro:IPR011782] [protein=protease Do] [protein_id=ABK43055.1] [location=633933..635306] [gbkey=CDS]	superfamily	333159	25	363	2.47838e-101	306.437	cl28339	DegQ superfamily	 - 	 - 
Q#527 - >lcl|CP000471.1_prot_ABK43056.1_527 [locus_tag=Mmc1_0531] [db_xref=InterPro:IPR004682,InterPro:IPR006311] [protein=TRAP dicarboxylate transporter- DctP subunit] [protein_id=ABK43056.1] [location=635422..636531] [gbkey=CDS]	non-specific	227009	14	365	1.29928e-137	396.072	COG4663	FcbT1	 - 	cl25412
Q#527 - >lcl|CP000471.1_prot_ABK43056.1_527 [locus_tag=Mmc1_0531] [db_xref=InterPro:IPR004682,InterPro:IPR006311] [protein=TRAP dicarboxylate transporter- DctP subunit] [protein_id=ABK43056.1] [location=635422..636531] [gbkey=CDS]	superfamily	330233	14	365	1.29928e-137	396.072	cl25412	PBP2_LTTR_substrate superfamily	 - 	 - 
Q#530 - >lcl|CP000471.1_prot_ABK43059.1_530 [locus_tag=Mmc1_0534] [db_xref=InterPro:IPR001984,InterPro:IPR003111,InterPro:IPR003593,InterPro:IPR003959,InterPro:IPR004815,InterPro:IPR008268,InterPro:IPR008269,InterPro:IPR011704] [protein=ATP dependent PIM1 peptidase, Serine peptidase, MEROPS family S16] [protein_id=ABK43059.1] [location=complement(640077..642506)] [gbkey=CDS]	specific	223542	35	808	0	1005.54	COG0466	Lon	 - 	cl26147
Q#530 - >lcl|CP000471.1_prot_ABK43059.1_530 [locus_tag=Mmc1_0534] [db_xref=InterPro:IPR001984,InterPro:IPR003111,InterPro:IPR003593,InterPro:IPR003959,InterPro:IPR004815,InterPro:IPR008268,InterPro:IPR008269,InterPro:IPR011704] [protein=ATP dependent PIM1 peptidase, Serine peptidase, MEROPS family S16] [protein_id=ABK43059.1] [location=complement(640077..642506)] [gbkey=CDS]	superfamily	330968	35	808	0	1005.54	cl26147	Lon superfamily	 - 	 - 
Q#531 - >lcl|CP000471.1_prot_ABK43060.1_531 [locus_tag=Mmc1_0535] [db_xref=InterPro:IPR000361] [protein=iron-sulfur cluster assembly accessory protein] [protein_id=ABK43060.1] [location=complement(642756..643121)] [gbkey=CDS]	specific	223393	1	106	2.40226e-52	160.043	COG0316	IscA	 - 	cl00400
Q#531 - >lcl|CP000471.1_prot_ABK43060.1_531 [locus_tag=Mmc1_0535] [db_xref=InterPro:IPR000361] [protein=iron-sulfur cluster assembly accessory protein] [protein_id=ABK43060.1] [location=complement(642756..643121)] [gbkey=CDS]	superfamily	320956	1	106	2.40226e-52	160.043	cl00400	Fe-S_biosyn superfamily	 - 	 - 
Q#532 - >lcl|CP000471.1_prot_ABK43061.1_532 [locus_tag=Mmc1_0536] [protein=putative zinc protease protein] [protein_id=ABK43061.1] [location=643560..644717] [gbkey=CDS]	non-specific	226774	24	368	1.93032e-108	323.07	COG4324	COG4324	 - 	cl17720
Q#532 - >lcl|CP000471.1_prot_ABK43061.1_532 [locus_tag=Mmc1_0536] [protein=putative zinc protease protein] [protein_id=ABK43061.1] [location=643560..644717] [gbkey=CDS]	superfamily	327432	24	368	1.93032e-108	323.07	cl17720	Aminopep superfamily	 - 	 - 
Q#533 - >lcl|CP000471.1_prot_ABK43062.1_533 [locus_tag=Mmc1_0537] [db_xref=InterPro:IPR003724] [protein=cob(I)yrinic acid a,c-diamide adenosyltransferase] [protein_id=ABK43062.1] [location=644710..645891] [gbkey=CDS]	specific	225020	224	393	3.68483e-75	231.756	COG2109	BtuR	 - 	cl28590
Q#533 - >lcl|CP000471.1_prot_ABK43062.1_533 [locus_tag=Mmc1_0537] [db_xref=InterPro:IPR003724] [protein=cob(I)yrinic acid a,c-diamide adenosyltransferase] [protein_id=ABK43062.1] [location=644710..645891] [gbkey=CDS]	superfamily	333410	224	393	3.68483e-75	231.756	cl28590	BtuR superfamily	 - 	 - 
Q#533 - >lcl|CP000471.1_prot_ABK43062.1_533 [locus_tag=Mmc1_0537] [db_xref=InterPro:IPR003724] [protein=cob(I)yrinic acid a,c-diamide adenosyltransferase] [protein_id=ABK43062.1] [location=644710..645891] [gbkey=CDS]	non-specific	224001	3	135	3.12343e-09	57.5171	COG1075	EstA	C	cl21494
Q#533 - >lcl|CP000471.1_prot_ABK43062.1_533 [locus_tag=Mmc1_0537] [db_xref=InterPro:IPR003724] [protein=cob(I)yrinic acid a,c-diamide adenosyltransferase] [protein_id=ABK43062.1] [location=644710..645891] [gbkey=CDS]	superfamily	328752	3	135	3.12343e-09	57.5171	cl21494	Abhydrolase superfamily	C	 - 
Q#536 - >lcl|CP000471.1_prot_ABK43065.1_536 [locus_tag=Mmc1_0540] [db_xref=InterPro:IPR000731] [protein=conserved hypothetical protein] [protein_id=ABK43065.1] [location=complement(647945..650239)] [gbkey=CDS]	non-specific	223964	1	736	2.83438e-60	216.786	COG1033	COG1033	 - 	cl26367
Q#536 - >lcl|CP000471.1_prot_ABK43065.1_536 [locus_tag=Mmc1_0540] [db_xref=InterPro:IPR000731] [protein=conserved hypothetical protein] [protein_id=ABK43065.1] [location=complement(647945..650239)] [gbkey=CDS]	superfamily	331188	1	736	2.83438e-60	216.786	cl26367	COG1033 superfamily	 - 	 - 
Q#537 - >lcl|CP000471.1_prot_ABK43066.1_537 [locus_tag=Mmc1_0541] [db_xref=InterPro:IPR001647] [protein=transcriptional regulator, TetR family] [protein_id=ABK43066.1] [location=complement(650276..650938)] [gbkey=CDS]	specific	224228	16	215	1.24991e-14	69.5821	COG1309	AcrR	 - 	cl27689
Q#537 - >lcl|CP000471.1_prot_ABK43066.1_537 [locus_tag=Mmc1_0541] [db_xref=InterPro:IPR001647] [protein=transcriptional regulator, TetR family] [protein_id=ABK43066.1] [location=complement(650276..650938)] [gbkey=CDS]	superfamily	332510	16	215	1.24991e-14	69.5821	cl27689	TetR_N superfamily	 - 	 - 
Q#538 - >lcl|CP000471.1_prot_ABK43067.1_538 [locus_tag=Mmc1_0542] [db_xref=InterPro:IPR001789,InterPro:IPR002016,InterPro:IPR003594,InterPro:IPR003660,InterPro:IPR003661,InterPro:IPR004358,InterPro:IPR005467,InterPro:IPR008207] [protein=periplasmic sensor hybrid histidine kinase] [protein_id=ABK43067.1] [location=complement(651055..654963)] [gbkey=CDS]	specific	223715	631	934	3.57653e-54	192.661	COG0642	BaeS	 - 	cl27674
Q#538 - >lcl|CP000471.1_prot_ABK43067.1_538 [locus_tag=Mmc1_0542] [db_xref=InterPro:IPR001789,InterPro:IPR002016,InterPro:IPR003594,InterPro:IPR003660,InterPro:IPR003661,InterPro:IPR004358,InterPro:IPR005467,InterPro:IPR008207] [protein=periplasmic sensor hybrid histidine kinase] [protein_id=ABK43067.1] [location=complement(651055..654963)] [gbkey=CDS]	superfamily	332495	631	934	3.57653e-54	192.661	cl27674	BaeS superfamily	 - 	 - 
