#Batch CD-search tool	NIH/NLM/NCBI
#cdsid	QM3-qcdsearch-FB37E18DE5CD60B-2CDA1CB2FFAB2A49
#datatype	hitsStandard Results
#status	0
#Start time	2018-02-21T16:50:08	Run time	0:00:06:41
#status	success

Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#1533 - >lcl|CP025268.1_prot_AUG16184.1_1533 [locus_tag=CXP41_07850] [protein=hypothetical protein] [protein_id=AUG16184.1] [location=1483957..1485714] [gbkey=CDS]	specific	225176	1	279	4.63537e-73	235.73	COG2267	PldB	 - 	cl26327
Q#1533 - >lcl|CP025268.1_prot_AUG16184.1_1533 [locus_tag=CXP41_07850] [protein=hypothetical protein] [protein_id=AUG16184.1] [location=1483957..1485714] [gbkey=CDS]	superfamily	331148	1	279	4.63537e-73	235.73	cl26327	Abhydrolase_1 superfamily	 - 	 - 
Q#1534 - >lcl|CP025268.1_prot_AUG19142.1_1534 [locus_tag=CXP41_07855] [protein=hypothetical protein] [protein_id=AUG19142.1] [location=1485728..1487020] [gbkey=CDS]	specific	225297	342	430	6.45909e-29	111.389	COG2453	CDC14	N	cl25998
Q#1534 - >lcl|CP025268.1_prot_AUG19142.1_1534 [locus_tag=CXP41_07855] [protein=hypothetical protein] [protein_id=AUG19142.1] [location=1485728..1487020] [gbkey=CDS]	superfamily	330819	342	430	6.45909e-29	111.389	cl25998	CDC14 superfamily	N	 - 
Q#1534 - >lcl|CP025268.1_prot_AUG19142.1_1534 [locus_tag=CXP41_07855] [protein=hypothetical protein] [protein_id=AUG19142.1] [location=1485728..1487020] [gbkey=CDS]	specific	223743	59	302	2.42734e-16	77.9007	COG0671	PgpB	 - 	cl28604
Q#1534 - >lcl|CP025268.1_prot_AUG19142.1_1534 [locus_tag=CXP41_07855] [protein=hypothetical protein] [protein_id=AUG19142.1] [location=1485728..1487020] [gbkey=CDS]	superfamily	333424	59	302	2.42734e-16	77.9007	cl28604	PgpB superfamily	 - 	 - 
Q#1535 - >lcl|CP025268.1_prot_AUG16185.1_1535 [locus_tag=CXP41_07860] [protein=FMN-dependent NADH-azoreductase] [protein_id=AUG16185.1] [location=complement(1487074..1487679)] [gbkey=CDS]	specific	224103	1	199	4.89274e-108	307.641	COG1182	AzoR	 - 	cl00438
Q#1535 - >lcl|CP025268.1_prot_AUG16185.1_1535 [locus_tag=CXP41_07860] [protein=FMN-dependent NADH-azoreductase] [protein_id=AUG16185.1] [location=complement(1487074..1487679)] [gbkey=CDS]	superfamily	320973	1	199	4.89274e-108	307.641	cl00438	FMN_red superfamily	 - 	 - 
Q#1536 - >lcl|CP025268.1_prot_AUG16186.1_1536 [locus_tag=CXP41_07865] [protein=ATP-dependent helicase] [protein_id=AUG16186.1] [location=1487880..1491782] [gbkey=CDS]	specific	224557	22	961	0	1008	COG1643	HrpA	 - 	cl27160
Q#1536 - >lcl|CP025268.1_prot_AUG16186.1_1536 [locus_tag=CXP41_07865] [protein=ATP-dependent helicase] [protein_id=AUG16186.1] [location=1487880..1491782] [gbkey=CDS]	superfamily	331981	22	961	0	1008	cl27160	HA2 superfamily	 - 	 - 
Q#1537 - >lcl|CP025268.1_prot_AUG16187.1_1537 [gene=ydcF] [locus_tag=CXP41_07870] [protein=DUF218 domain-containing protein] [protein_id=AUG16187.1] [location=1492054..1492854] [gbkey=CDS]	specific	224351	1	229	7.11739e-29	109.12	COG1434	YdcF	 - 	cl00630
Q#1537 - >lcl|CP025268.1_prot_AUG16187.1_1537 [gene=ydcF] [locus_tag=CXP41_07870] [protein=DUF218 domain-containing protein] [protein_id=AUG16187.1] [location=1492054..1492854] [gbkey=CDS]	superfamily	321082	1	229	7.11739e-29	109.12	cl00630	YdcF-like superfamily	 - 	 - 
Q#1538 - >lcl|CP025268.1_prot_AUG16188.1_1538 [locus_tag=CXP41_07875] [protein=lactaldehyde dehydrogenase] [protein_id=AUG16188.1] [location=1493051..1494490] [gbkey=CDS]	specific	223944	9	478	0	533.027	COG1012	AdhE	 - 	cl11961
Q#1538 - >lcl|CP025268.1_prot_AUG16188.1_1538 [locus_tag=CXP41_07875] [protein=lactaldehyde dehydrogenase] [protein_id=AUG16188.1] [location=1493051..1494490] [gbkey=CDS]	superfamily	325143	9	478	0	533.027	cl11961	ALDH-SF superfamily	 - 	 - 
Q#1539 - >lcl|CP025268.1_prot_1539 [locus_tag=CXP41_07880] [protein=glyceraldehyde-3-phosphate dehydrogenase] [pseudo=true] [location=complement(1494532..1495157)] [gbkey=CDS]	specific	223135	1	125	1.45777e-69	215.113	COG0057	GapA	NC	cl27764
Q#1539 - >lcl|CP025268.1_prot_1539 [locus_tag=CXP41_07880] [protein=glyceraldehyde-3-phosphate dehydrogenase] [pseudo=true] [location=complement(1494532..1495157)] [gbkey=CDS]	superfamily	332585	1	125	1.45777e-69	215.113	cl27764	Gp_dh_N superfamily	NC	 - 
Q#1540 - >lcl|CP025268.1_prot_1540 [locus_tag=CXP41_07885] [protein=type I glyceraldehyde-3-phosphate dehydrogenase] [pseudo=true] [location=complement(1495227..1495415)] [gbkey=CDS]	specific	223135	1	63	6.41797e-25	93.3894	COG0057	GapA	C	cl27764
Q#1540 - >lcl|CP025268.1_prot_1540 [locus_tag=CXP41_07885] [protein=type I glyceraldehyde-3-phosphate dehydrogenase] [pseudo=true] [location=complement(1495227..1495415)] [gbkey=CDS]	superfamily	332585	1	63	6.41797e-25	93.3894	cl27764	Gp_dh_N superfamily	C	 - 
Q#1541 - >lcl|CP025268.1_prot_AUG16189.1_1541 [locus_tag=CXP41_07890] [protein=aldehyde dehydrogenase] [protein_id=AUG16189.1] [location=complement(1495416..1495532)] [gbkey=CDS]	specific	223135	1	38	1.7464e-15	66.4255	COG0057	GapA	C	cl27764
Q#1541 - >lcl|CP025268.1_prot_AUG16189.1_1541 [locus_tag=CXP41_07890] [protein=aldehyde dehydrogenase] [protein_id=AUG16189.1] [location=complement(1495416..1495532)] [gbkey=CDS]	superfamily	332585	1	38	1.7464e-15	66.4255	cl27764	Gp_dh_N superfamily	C	 - 
Q#1542 - >lcl|CP025268.1_prot_AUG16190.1_1542 [locus_tag=CXP41_07895] [protein=cytochrome B] [protein_id=AUG16190.1] [location=1495721..1496251] [gbkey=CDS]	specific	225580	1	175	2.51397e-45	147.065	COG3038	CybB	 - 	cl23723
Q#1542 - >lcl|CP025268.1_prot_AUG16190.1_1542 [locus_tag=CXP41_07895] [protein=cytochrome B] [protein_id=AUG16190.1] [location=1495721..1496251] [gbkey=CDS]	superfamily	329035	1	175	2.51397e-45	147.065	cl23723	Cytochrome_b_N superfamily	 - 	 - 
Q#1545 - >lcl|CP025268.1_prot_AUG16193.1_1545 [locus_tag=CXP41_07910] [protein=methyl-accepting chemotaxis protein III] [protein_id=AUG16193.1] [location=1497289..1498929] [gbkey=CDS]	specific	223910	144	525	1.29788e-75	244.9	COG0840	Tar	 - 	cl28165
Q#1545 - >lcl|CP025268.1_prot_AUG16193.1_1545 [locus_tag=CXP41_07910] [protein=methyl-accepting chemotaxis protein III] [protein_id=AUG16193.1] [location=1497289..1498929] [gbkey=CDS]	superfamily	332985	144	525	1.29788e-75	244.9	cl28165	MCPsignal superfamily	 - 	 - 
Q#1546 - >lcl|CP025268.1_prot_AUG16194.1_1546 [locus_tag=CXP41_07915] [protein=LysR family transcriptional regulator] [protein_id=AUG16194.1] [location=complement(1498967..1499890)] [gbkey=CDS]	specific	223656	11	302	3.34099e-48	162.833	COG0583	LysR	 - 	cl28285
Q#1546 - >lcl|CP025268.1_prot_AUG16194.1_1546 [locus_tag=CXP41_07915] [protein=LysR family transcriptional regulator] [protein_id=AUG16194.1] [location=complement(1498967..1499890)] [gbkey=CDS]	superfamily	333105	11	302	3.34099e-48	162.833	cl28285	LysR superfamily	 - 	 - 
Q#1547 - >lcl|CP025268.1_prot_AUG16195.1_1547 [locus_tag=CXP41_07920] [protein=DUF1338 domain-containing protein] [protein_id=AUG16195.1] [location=1500107..1501450] [gbkey=CDS]	specific	227673	1	447	3.48447e-141	405.386	COG5383	YdcJ	 - 	cl02226
Q#1547 - >lcl|CP025268.1_prot_AUG16195.1_1547 [locus_tag=CXP41_07920] [protein=DUF1338 domain-containing protein] [protein_id=AUG16195.1] [location=1500107..1501450] [gbkey=CDS]	superfamily	321852	1	447	3.48447e-141	405.386	cl02226	DUF1338 superfamily	 - 	 - 
Q#1549 - >lcl|CP025268.1_prot_AUG16196.1_1549 [gene=mdoD] [locus_tag=CXP41_07930] [protein=glucan biosynthesis protein D] [protein_id=AUG16196.1] [location=1501675..1503330] [gbkey=CDS]	specific	225673	1	542	0	920.26	COG3131	MdoG	 - 	cl19308
Q#1549 - >lcl|CP025268.1_prot_AUG16196.1_1549 [gene=mdoD] [locus_tag=CXP41_07930] [protein=glucan biosynthesis protein D] [protein_id=AUG16196.1] [location=1501675..1503330] [gbkey=CDS]	superfamily	327537	1	542	0	920.26	cl19308	MdoG superfamily	 - 	 - 
Q#1551 - >lcl|CP025268.1_prot_AUG16198.1_1551 [locus_tag=CXP41_07940] [protein=hypothetical protein] [protein_id=AUG16198.1] [location=1503470..1503694] [gbkey=CDS]	specific	225397	1	72	8.49093e-27	92.4454	COG2841	YdcH	 - 	cl01070
Q#1551 - >lcl|CP025268.1_prot_AUG16198.1_1551 [locus_tag=CXP41_07940] [protein=hypothetical protein] [protein_id=AUG16198.1] [location=1503470..1503694] [gbkey=CDS]	superfamily	321325	1	72	8.49093e-27	92.4454	cl01070	DUF465 superfamily	 - 	 - 
Q#1552 - >lcl|CP025268.1_prot_AUG16199.1_1552 [locus_tag=CXP41_07945] [protein=50S ribosomal protein L7/L12-serine acetyltransferase] [protein_id=AUG16199.1] [location=1503757..1504296] [gbkey=CDS]	specific	224584	7	177	6.2109e-33	115.816	COG1670	RimL	 - 	cl26094
Q#1552 - >lcl|CP025268.1_prot_AUG16199.1_1552 [locus_tag=CXP41_07945] [protein=50S ribosomal protein L7/L12-serine acetyltransferase] [protein_id=AUG16199.1] [location=1503757..1504296] [gbkey=CDS]	superfamily	330915	7	177	6.2109e-33	115.816	cl26094	Acetyltransf_3 superfamily	 - 	 - 
Q#1554 - >lcl|CP025268.1_prot_AUG16201.1_1554 [locus_tag=CXP41_07955] [protein=tellurite resistance protein TehA] [protein_id=AUG16201.1] [location=1505392..1506384] [gbkey=CDS]	specific	224194	1	323	9.62719e-79	243.382	COG1275	TehA	 - 	cl04176
Q#1554 - >lcl|CP025268.1_prot_AUG16201.1_1554 [locus_tag=CXP41_07955] [protein=tellurite resistance protein TehA] [protein_id=AUG16201.1] [location=1505392..1506384] [gbkey=CDS]	superfamily	322553	1	323	9.62719e-79	243.382	cl04176	TDT superfamily	 - 	 - 
Q#1555 - >lcl|CP025268.1_prot_AUG16202.1_1555 [locus_tag=CXP41_07960] [protein=tellurite methyltransferase] [protein_id=AUG16202.1] [location=1506381..1506974] [gbkey=CDS]	non-specific	225139	29	128	2.14411e-05	43.7773	COG2230	Cfa	NC	cl28102
Q#1555 - >lcl|CP025268.1_prot_AUG16202.1_1555 [locus_tag=CXP41_07960] [protein=tellurite methyltransferase] [protein_id=AUG16202.1] [location=1506381..1506974] [gbkey=CDS]	superfamily	332923	29	128	2.14411e-05	43.7773	cl28102	CMAS superfamily	NC	 - 
Q#1557 - >lcl|CP025268.1_prot_1557 [locus_tag=CXP41_07970] [protein=IS200/IS605 family transposase] [pseudo=true] [location=complement(1507962..1508468)] [gbkey=CDS]	specific	224854	11	146	4.33306e-49	154.756	COG1943	RAYT	 - 	cl00848
Q#1557 - >lcl|CP025268.1_prot_1557 [locus_tag=CXP41_07970] [protein=IS200/IS605 family transposase] [pseudo=true] [location=complement(1507962..1508468)] [gbkey=CDS]	superfamily	321207	11	146	4.33306e-49	154.756	cl00848	Y1_Tnp superfamily	 - 	 - 
Q#1558 - >lcl|CP025268.1_prot_AUG16204.1_1558 [locus_tag=CXP41_07975] [protein=transposase] [protein_id=AUG16204.1] [location=1508476..1509684] [gbkey=CDS]	specific	223747	6	371	4.29472e-65	211.826	COG0675	InsQ	 - 	cl27574
Q#1558 - >lcl|CP025268.1_prot_AUG16204.1_1558 [locus_tag=CXP41_07975] [protein=transposase] [protein_id=AUG16204.1] [location=1508476..1509684] [gbkey=CDS]	superfamily	332395	6	371	4.29472e-65	211.826	cl27574	OrfB_Zn_ribbon superfamily	 - 	 - 
Q#1559 - >lcl|CP025268.1_prot_AUG16205.1_1559 [gene=ydcO] [locus_tag=CXP41_07980] [protein=BenE family transporter YdcO] [protein_id=AUG16205.1] [location=complement(1509724..1510938)] [gbkey=CDS]	specific	225677	2	403	2.42185e-169	479.558	COG3135	BenE	 - 	cl28029
Q#1559 - >lcl|CP025268.1_prot_AUG16205.1_1559 [gene=ydcO] [locus_tag=CXP41_07980] [protein=BenE family transporter YdcO] [protein_id=AUG16205.1] [location=complement(1509724..1510938)] [gbkey=CDS]	superfamily	332850	2	403	2.42185e-169	479.558	cl28029	BenE superfamily	 - 	 - 
Q#1560 - >lcl|CP025268.1_prot_AUG16206.1_1560 [locus_tag=CXP41_07985] [protein=XRE family transcriptional regulator] [protein_id=AUG16206.1] [location=1510991..1511527] [gbkey=CDS]	specific	224314	8	76	4.29096e-14	65.0569	COG1396	HipB	C	cl26707
Q#1560 - >lcl|CP025268.1_prot_AUG16206.1_1560 [locus_tag=CXP41_07985] [protein=XRE family transcriptional regulator] [protein_id=AUG16206.1] [location=1510991..1511527] [gbkey=CDS]	superfamily	331528	8	76	4.29096e-14	65.0569	cl26707	HipB superfamily	C	 - 
Q#1561 - >lcl|CP025268.1_prot_AUG16207.1_1561 [locus_tag=CXP41_07990] [protein=collagenase-like protease] [protein_id=AUG16207.1] [location=1511600..1513561] [gbkey=CDS]	specific	223896	2	352	1.99281e-111	338.89	COG0826	PrtC	 - 	cl03113
Q#1561 - >lcl|CP025268.1_prot_AUG16207.1_1561 [locus_tag=CXP41_07990] [protein=collagenase-like protease] [protein_id=AUG16207.1] [location=1511600..1513561] [gbkey=CDS]	superfamily	322198	2	352	1.99281e-111	338.89	cl03113	Peptidase_U32 superfamily	 - 	 - 
Q#1564 - >lcl|CP025268.1_prot_AUG19143.1_1564 [locus_tag=CXP41_08005] [protein=antitoxin HicB] [protein_id=AUG19143.1] [location=1514327..1514743] [gbkey=CDS]	specific	224514	1	73	4.14359e-17	70.1187	COG1598	HicB	 - 	cl23837
Q#1564 - >lcl|CP025268.1_prot_AUG19143.1_1564 [locus_tag=CXP41_08005] [protein=antitoxin HicB] [protein_id=AUG19143.1] [location=1514327..1514743] [gbkey=CDS]	superfamily	329114	1	73	4.14359e-17	70.1187	cl23837	HicB superfamily	 - 	 - 
Q#1565 - >lcl|CP025268.1_prot_AUG16210.1_1565 [locus_tag=CXP41_08010] [protein=GntR family transcriptional regulator] [protein_id=AUG16210.1] [location=1514822..1516228] [gbkey=CDS]	specific	224089	1	468	1.41088e-162	466.807	COG1167	ARO8	 - 	cl27741
Q#1565 - >lcl|CP025268.1_prot_AUG16210.1_1565 [locus_tag=CXP41_08010] [protein=GntR family transcriptional regulator] [protein_id=AUG16210.1] [location=1514822..1516228] [gbkey=CDS]	superfamily	332562	1	468	1.41088e-162	466.807	cl27741	Aminotran_1_2 superfamily	 - 	 - 
Q#1566 - >lcl|CP025268.1_prot_AUG16211.1_1566 [locus_tag=CXP41_08015] [protein=spermidine/putrescine ABC transporter substrate-binding protein] [protein_id=AUG16211.1] [location=1516473..1517618] [gbkey=CDS]	specific	223759	1	333	3.21353e-75	236.952	COG0687	PotD	 - 	cl26151
Q#1566 - >lcl|CP025268.1_prot_AUG16211.1_1566 [locus_tag=CXP41_08015] [protein=spermidine/putrescine ABC transporter substrate-binding protein] [protein_id=AUG16211.1] [location=1516473..1517618] [gbkey=CDS]	superfamily	330972	1	333	3.21353e-75	236.952	cl26151	PotD superfamily	 - 	 - 
Q#1567 - >lcl|CP025268.1_prot_AUG16212.1_1567 [locus_tag=CXP41_08020] [protein=polyamine ABC transporter ATP-binding protein] [protein_id=AUG16212.1] [location=1517636..1518649] [gbkey=CDS]	specific	226361	1	335	1.19618e-155	439.793	COG3842	PotA	 - 	cl28181
Q#1567 - >lcl|CP025268.1_prot_AUG16212.1_1567 [locus_tag=CXP41_08020] [protein=polyamine ABC transporter ATP-binding protein] [protein_id=AUG16212.1] [location=1517636..1518649] [gbkey=CDS]	superfamily	333001	1	335	1.19618e-155	439.793	cl28181	AAA superfamily	 - 	 - 
Q#1568 - >lcl|CP025268.1_prot_AUG16213.1_1568 [locus_tag=CXP41_08025] [protein=ABC transporter permease] [protein_id=AUG16213.1] [location=1518650..1519591] [gbkey=CDS]	specific	224097	39	313	3.04958e-69	216.709	COG1176	PotB	 - 	cl00427
Q#1568 - >lcl|CP025268.1_prot_AUG16213.1_1568 [locus_tag=CXP41_08025] [protein=ABC transporter permease] [protein_id=AUG16213.1] [location=1518650..1519591] [gbkey=CDS]	superfamily	320968	39	313	3.04958e-69	216.709	cl00427	TM_PBP2 superfamily	 - 	 - 
Q#1569 - >lcl|CP025268.1_prot_AUG16214.1_1569 [locus_tag=CXP41_08030] [protein=ABC transporter permease] [protein_id=AUG16214.1] [location=1519581..1520375] [gbkey=CDS]	specific	224098	5	258	1.36276e-64	202.416	COG1177	PotC	 - 	cl28288
Q#1569 - >lcl|CP025268.1_prot_AUG16214.1_1569 [locus_tag=CXP41_08030] [protein=ABC transporter permease] [protein_id=AUG16214.1] [location=1519581..1520375] [gbkey=CDS]	superfamily	333108	5	258	1.36276e-64	202.416	cl28288	FbpB superfamily	 - 	 - 
Q#1570 - >lcl|CP025268.1_prot_AUG16215.1_1570 [gene=patD] [locus_tag=CXP41_08035] [protein=gamma-aminobutyraldehyde dehydrogenase] [protein_id=AUG16215.1] [location=1520397..1521821] [gbkey=CDS]	specific	223944	3	474	2.46173e-180	512.997	COG1012	AdhE	 - 	cl11961
Q#1570 - >lcl|CP025268.1_prot_AUG16215.1_1570 [gene=patD] [locus_tag=CXP41_08035] [protein=gamma-aminobutyraldehyde dehydrogenase] [protein_id=AUG16215.1] [location=1520397..1521821] [gbkey=CDS]	superfamily	325143	3	474	2.46173e-180	512.997	cl11961	ALDH-SF superfamily	 - 	 - 
Q#1575 - >lcl|CP025268.1_prot_AUG16220.1_1575 [locus_tag=CXP41_08060] [protein=hypothetical protein] [protein_id=AUG16220.1] [location=complement(1522701..1523150)] [gbkey=CDS]	specific	225778	1	149	1.18115e-34	117.755	COG3238	ydcZ	 - 	cl23754
Q#1575 - >lcl|CP025268.1_prot_AUG16220.1_1575 [locus_tag=CXP41_08060] [protein=hypothetical protein] [protein_id=AUG16220.1] [location=complement(1522701..1523150)] [gbkey=CDS]	superfamily	329058	1	149	1.18115e-34	117.755	cl23754	EamA superfamily	 - 	 - 
Q#1576 - >lcl|CP025268.1_prot_AUG16221.1_1576 [locus_tag=CXP41_08065] [protein=L-amino acid N-acyltransferase MnaT] [protein_id=AUG16221.1] [location=complement(1523147..1523665)] [gbkey=CDS]	specific	224168	1	167	1.40581e-84	246.075	COG1247	YncA	 - 	cl26093
Q#1576 - >lcl|CP025268.1_prot_AUG16221.1_1576 [locus_tag=CXP41_08065] [protein=L-amino acid N-acyltransferase MnaT] [protein_id=AUG16221.1] [location=complement(1523147..1523665)] [gbkey=CDS]	superfamily	330914	1	167	1.40581e-84	246.075	cl26093	Acetyltransf_4 superfamily	 - 	 - 
Q#1578 - >lcl|CP025268.1_prot_AUG16222.1_1578 [locus_tag=CXP41_08075] [protein=NADP-dependent oxidoreductase] [protein_id=AUG16222.1] [location=1523846..1524883] [gbkey=CDS]	specific	225041	1	343	0	608.911	COG2130	CurA	 - 	cl25577
Q#1578 - >lcl|CP025268.1_prot_AUG16222.1_1578 [locus_tag=CXP41_08075] [protein=NADP-dependent oxidoreductase] [protein_id=AUG16222.1] [location=1523846..1524883] [gbkey=CDS]	superfamily	330398	1	343	0	608.911	cl25577	PKS_ER superfamily	 - 	 - 
Q#1579 - >lcl|CP025268.1_prot_AUG16223.1_1579 [locus_tag=CXP41_08080] [protein=transcriptional regulator] [protein_id=AUG16223.1] [location=1525081..1525746] [gbkey=CDS]	specific	224715	1	218	7.17529e-49	159.468	COG1802	GntR	 - 	cl28323
Q#1579 - >lcl|CP025268.1_prot_AUG16223.1_1579 [locus_tag=CXP41_08080] [protein=transcriptional regulator] [protein_id=AUG16223.1] [location=1525081..1525746] [gbkey=CDS]	superfamily	333143	1	218	7.17529e-49	159.468	cl28323	GntR superfamily	 - 	 - 
Q#1580 - >lcl|CP025268.1_prot_AUG16224.1_1580 [locus_tag=CXP41_08085] [protein=TonB-dependent siderophore receptor] [protein_id=AUG16224.1] [location=complement(1525782..1527884)] [gbkey=CDS]	specific	224544	8	697	1.34838e-75	258.664	COG1629	CirA	 - 	cl26861
Q#1580 - >lcl|CP025268.1_prot_AUG16224.1_1580 [locus_tag=CXP41_08085] [protein=TonB-dependent siderophore receptor] [protein_id=AUG16224.1] [location=complement(1525782..1527884)] [gbkey=CDS]	superfamily	331682	8	697	1.34838e-75	258.664	cl26861	CirA superfamily	 - 	 - 
Q#1583 - >lcl|CP025268.1_prot_AUG16226.1_1583 [locus_tag=CXP41_08100] [protein=YncE family protein] [protein_id=AUG16226.1] [location=1528126..1529187] [gbkey=CDS]	specific	225926	34	333	2.19416e-55	185.497	COG3391	YncE	 - 	cl26547
Q#1583 - >lcl|CP025268.1_prot_AUG16226.1_1583 [locus_tag=CXP41_08100] [protein=YncE family protein] [protein_id=AUG16226.1] [location=1528126..1529187] [gbkey=CDS]	superfamily	331368	34	333	2.19416e-55	185.497	cl26547	YncE superfamily	 - 	 - 
Q#1584 - >lcl|CP025268.1_prot_AUG16227.1_1584 [locus_tag=CXP41_08105] [protein=L-asparagine permease] [protein_id=AUG16227.1] [location=complement(1529300..1530799)] [gbkey=CDS]	specific	224038	16	480	0	559.549	COG1113	AnsP	 - 	cl26157
Q#1584 - >lcl|CP025268.1_prot_AUG16227.1_1584 [locus_tag=CXP41_08105] [protein=L-asparagine permease] [protein_id=AUG16227.1] [location=complement(1529300..1530799)] [gbkey=CDS]	superfamily	330978	16	480	0	559.549	cl26157	LysP superfamily	 - 	 - 
Q#1585 - >lcl|CP025268.1_prot_AUG16228.1_1585 [locus_tag=CXP41_08110] [protein=glutathione S-transferase] [protein_id=AUG16228.1] [location=1531066..1531683] [gbkey=CDS]	specific	223698	17	193	5.65321e-29	107.203	COG0625	GstA	 - 	cl25459
Q#1585 - >lcl|CP025268.1_prot_AUG16228.1_1585 [locus_tag=CXP41_08110] [protein=glutathione S-transferase] [protein_id=AUG16228.1] [location=1531066..1531683] [gbkey=CDS]	superfamily	330280	17	193	5.65321e-29	107.203	cl25459	GstA superfamily	 - 	 - 
Q#1587 - >lcl|CP025268.1_prot_1587 [locus_tag=CXP41_08120] [protein=RHS repeat protein] [pseudo=true] [location=1532721..1532931] [gbkey=CDS]	specific	225750	1	69	4.54561e-09	50.3165	COG3209	RhsA	NC	cl27255
Q#1587 - >lcl|CP025268.1_prot_1587 [locus_tag=CXP41_08120] [protein=RHS repeat protein] [pseudo=true] [location=1532721..1532931] [gbkey=CDS]	superfamily	332076	1	69	4.54561e-09	50.3165	cl27255	RhsA superfamily	NC	 - 
Q#1588 - >lcl|CP025268.1_prot_AUG19145.1_1588 [locus_tag=CXP41_08125] [protein=RHS repeat protein] [protein_id=AUG19145.1] [location=1532958..1534757] [gbkey=CDS]	specific	225750	1	599	5.61822e-95	308.015	COG3209	RhsA	N	cl27255
Q#1588 - >lcl|CP025268.1_prot_AUG19145.1_1588 [locus_tag=CXP41_08125] [protein=RHS repeat protein] [protein_id=AUG19145.1] [location=1532958..1534757] [gbkey=CDS]	superfamily	332076	1	599	5.61822e-95	308.015	cl27255	RhsA superfamily	N	 - 
Q#1590 - >lcl|CP025268.1_prot_1590 [locus_tag=CXP41_08135] [protein=ISAs1 family transposase] [pseudo=true] [location=1535405..1536549] [gbkey=CDS]	specific	227720	141	248	7.35718e-27	103.256	COG5433	YhhI	 - 	cl23459
Q#1590 - >lcl|CP025268.1_prot_1590 [locus_tag=CXP41_08135] [protein=ISAs1 family transposase] [pseudo=true] [location=1535405..1536549] [gbkey=CDS]	superfamily	227720	141	248	7.35718e-27	103.256	cl23459	YhhI superfamily	 - 	 - 
Q#1590 - >lcl|CP025268.1_prot_1590 [locus_tag=CXP41_08135] [protein=ISAs1 family transposase] [pseudo=true] [location=1535405..1536549] [gbkey=CDS]	specific	227720	10	120	7.27562e-10	55.8768	COG5433	YhhI	 - 	cl23459
Q#1590 - >lcl|CP025268.1_prot_1590 [locus_tag=CXP41_08135] [protein=ISAs1 family transposase] [pseudo=true] [location=1535405..1536549] [gbkey=CDS]	superfamily	227720	10	120	7.27562e-10	55.8768	cl23459	YhhI superfamily	 - 	 - 
Q#1591 - >lcl|CP025268.1_prot_AUG16231.1_1591 [locus_tag=CXP41_08140] [protein=ISAs1 family transposase ISEc5] [protein_id=AUG16231.1] [location=1536635..1537771] [gbkey=CDS]	specific	227720	1	121	3.62865e-40	138.31	COG5433	YhhI	 - 	cl23459
Q#1591 - >lcl|CP025268.1_prot_AUG16231.1_1591 [locus_tag=CXP41_08140] [protein=ISAs1 family transposase ISEc5] [protein_id=AUG16231.1] [location=1536635..1537771] [gbkey=CDS]	superfamily	227720	1	121	3.62865e-40	138.31	cl23459	YhhI superfamily	 - 	 - 
Q#1591 - >lcl|CP025268.1_prot_AUG16231.1_1591 [locus_tag=CXP41_08140] [protein=ISAs1 family transposase ISEc5] [protein_id=AUG16231.1] [location=1536635..1537771] [gbkey=CDS]	specific	227720	141	255	6.73526e-33	119.05	COG5433	YhhI	 - 	cl23459
Q#1591 - >lcl|CP025268.1_prot_AUG16231.1_1591 [locus_tag=CXP41_08140] [protein=ISAs1 family transposase ISEc5] [protein_id=AUG16231.1] [location=1536635..1537771] [gbkey=CDS]	superfamily	227720	141	255	6.73526e-33	119.05	cl23459	YhhI superfamily	 - 	 - 
Q#1591 - >lcl|CP025268.1_prot_AUG16231.1_1591 [locus_tag=CXP41_08140] [protein=ISAs1 family transposase ISEc5] [protein_id=AUG16231.1] [location=1536635..1537771] [gbkey=CDS]	specific	227720	258	377	2.69425e-28	106.723	COG5433	YhhI	 - 	cl23459
Q#1591 - >lcl|CP025268.1_prot_AUG16231.1_1591 [locus_tag=CXP41_08140] [protein=ISAs1 family transposase ISEc5] [protein_id=AUG16231.1] [location=1536635..1537771] [gbkey=CDS]	superfamily	227720	258	377	2.69425e-28	106.723	cl23459	YhhI superfamily	 - 	 - 
Q#1592 - >lcl|CP025268.1_prot_AUG16232.1_1592 [locus_tag=CXP41_08145] [protein=tautomerase PptA] [protein_id=AUG16232.1] [location=1537871..1538104] [gbkey=CDS]	specific	224853	1	69	9.97851e-21	76.9287	COG1942	PptA	 - 	cl00235
Q#1592 - >lcl|CP025268.1_prot_AUG16232.1_1592 [locus_tag=CXP41_08145] [protein=tautomerase PptA] [protein_id=AUG16232.1] [location=1537871..1538104] [gbkey=CDS]	superfamily	320844	1	69	9.97851e-21	76.9287	cl00235	4Oxalocrotonate_Tautomerase superfamily	 - 	 - 
Q#1593 - >lcl|CP025268.1_prot_AUG16233.1_1593 [locus_tag=CXP41_08150] [protein=flavin reductase family protein] [protein_id=AUG16233.1] [location=complement(1538101..1538670)] [gbkey=CDS]	specific	224766	2	187	9.71996e-40	133.195	COG1853	RutF	 - 	cl00381
