#Batch CD-search tool	NIH/NLM/NCBI
#cdsid	QM3-qcdsearch-11AEF88A96960C7B-23BE53A1EFA489F6
#datatype	hitsStandard Results
#status	0
#Start time	2018-02-20T15:25:27	Run time	0:00:11:40
#status	success

Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#232 - >lcl|CP000245.1_prot_AEG91291.1_232 [locus_tag=Rta_02270] [protein=Outer membrane lipoprotein omlA precursor-like protein] [protein_id=AEG91291.1] [location=228512..229057] [gbkey=CDS]	superfamily	327534	39	149	3.07906e-23	89.772	cl19285	SmpA_OmlA superfamily	 - 	 - 
Q#233 - >lcl|CP000245.1_prot_AEG91292.1_233 [gene=dapB] [locus_tag=Rta_02280] [protein=Candidate Dihydrodipicolinate reductase] [protein_id=AEG91292.1] [location=229060..229899] [gbkey=CDS]	specific	223366	16	278	2.06476e-124	355.037	COG0289	DapB	 - 	cl27064
Q#233 - >lcl|CP000245.1_prot_AEG91292.1_233 [gene=dapB] [locus_tag=Rta_02280] [protein=Candidate Dihydrodipicolinate reductase] [protein_id=AEG91292.1] [location=229060..229899] [gbkey=CDS]	superfamily	331885	16	278	2.06476e-124	355.037	cl27064	DapB_C superfamily	 - 	 - 
Q#234 - >lcl|CP000245.1_prot_AEG91293.1_234 [gene=tolQ] [locus_tag=Rta_02290] [protein=Candidate biopolymer transport protein] [protein_id=AEG91293.1] [location=229907..230563] [gbkey=CDS]	specific	223881	6	210	1.66275e-45	150.155	COG0811	TolQ	 - 	cl00568
Q#234 - >lcl|CP000245.1_prot_AEG91293.1_234 [gene=tolQ] [locus_tag=Rta_02290] [protein=Candidate biopolymer transport protein] [protein_id=AEG91293.1] [location=229907..230563] [gbkey=CDS]	superfamily	321046	6	210	1.66275e-45	150.155	cl00568	MotA_ExbB superfamily	 - 	 - 
Q#235 - >lcl|CP000245.1_prot_AEG91294.1_235 [gene=exbD] [locus_tag=Rta_02300] [protein=Candidate biopolymer transport protein] [protein_id=AEG91294.1] [location=230650..231066] [gbkey=CDS]	specific	223917	1	138	2.0377e-36	121.185	COG0848	ExbD	 - 	cl00537
Q#235 - >lcl|CP000245.1_prot_AEG91294.1_235 [gene=exbD] [locus_tag=Rta_02300] [protein=Candidate biopolymer transport protein] [protein_id=AEG91294.1] [location=230650..231066] [gbkey=CDS]	superfamily	321029	1	138	2.0377e-36	121.185	cl00537	ExbD superfamily	 - 	 - 
Q#236 - >lcl|CP000245.1_prot_AEG91295.1_236 [gene=leuS] [locus_tag=Rta_02310] [protein=Candidate Leucyl-tRNA synthetase] [protein_id=AEG91295.1] [location=231089..233764] [gbkey=CDS]	specific	223569	11	891	0	1037.62	COG0495	LeuS	 - 	cl26128
Q#236 - >lcl|CP000245.1_prot_AEG91295.1_236 [gene=leuS] [locus_tag=Rta_02310] [protein=Candidate Leucyl-tRNA synthetase] [protein_id=AEG91295.1] [location=231089..233764] [gbkey=CDS]	superfamily	330949	11	891	0	1037.62	cl26128	tRNA-synt_1g superfamily	 - 	 - 
Q#237 - >lcl|CP000245.1_prot_AEG91296.1_237 [gene=rlpB] [locus_tag=Rta_02320] [protein=Candidate Rare lipoprotein B] [protein_id=AEG91296.1] [location=233764..234267] [gbkey=CDS]	non-specific	225527	21	166	2.06051e-20	82.804	COG2980	LptE	 - 	cl01125
Q#237 - >lcl|CP000245.1_prot_AEG91296.1_237 [gene=rlpB] [locus_tag=Rta_02320] [protein=Candidate Rare lipoprotein B] [protein_id=AEG91296.1] [location=233764..234267] [gbkey=CDS]	superfamily	321356	21	166	2.06051e-20	82.804	cl01125	LptE superfamily	 - 	 - 
Q#238 - >lcl|CP000245.1_prot_AEG91297.1_238 [gene=holA] [locus_tag=Rta_02330] [protein=Candidate DNA polymerase III, delta subunit] [protein_id=AEG91297.1] [location=234303..235391] [gbkey=CDS]	specific	224383	5	352	2.2743e-58	192.194	COG1466	HolA	 - 	cl27797
Q#238 - >lcl|CP000245.1_prot_AEG91297.1_238 [gene=holA] [locus_tag=Rta_02330] [protein=Candidate DNA polymerase III, delta subunit] [protein_id=AEG91297.1] [location=234303..235391] [gbkey=CDS]	superfamily	332618	5	352	2.2743e-58	192.194	cl27797	DNA_pol3_delt_C superfamily	 - 	 - 
Q#239 - >lcl|CP000245.1_prot_AEG91298.1_239 [gene=tctC] [locus_tag=Rta_02340] [protein=Candidate extracytoplasmic binding receptor] [protein_id=AEG91298.1] [location=complement(235388..236392)] [gbkey=CDS]	specific	225722	32	331	1.57533e-83	255.309	COG3181	TctC	 - 	cl25412
Q#239 - >lcl|CP000245.1_prot_AEG91298.1_239 [gene=tctC] [locus_tag=Rta_02340] [protein=Candidate extracytoplasmic binding receptor] [protein_id=AEG91298.1] [location=complement(235388..236392)] [gbkey=CDS]	superfamily	330233	32	331	1.57533e-83	255.309	cl25412	PBP2_LTTR_substrate superfamily	 - 	 - 
Q#240 - >lcl|CP000245.1_prot_AEG91299.1_240 [locus_tag=Rta_02350] [protein=Candidate Esterase/lipase] [protein_id=AEG91299.1] [location=complement(236433..237290)] [gbkey=CDS]	specific	223730	44	225	2.66998e-19	85.7571	COG0657	Aes	 - 	cl27028
Q#240 - >lcl|CP000245.1_prot_AEG91299.1_240 [locus_tag=Rta_02350] [protein=Candidate Esterase/lipase] [protein_id=AEG91299.1] [location=complement(236433..237290)] [gbkey=CDS]	superfamily	223730	44	225	2.66998e-19	85.7571	cl27028	Aes superfamily	 - 	 - 
Q#241 - >lcl|CP000245.1_prot_AEG91300.1_241 [locus_tag=Rta_02360] [protein=Conserved hypothetical protein] [protein_id=AEG91300.1] [location=237391..237783] [gbkey=CDS]	specific	223329	6	128	1.1219e-35	118.903	COG0251	RidA	 - 	cl10015
Q#241 - >lcl|CP000245.1_prot_AEG91300.1_241 [locus_tag=Rta_02360] [protein=Conserved hypothetical protein] [protein_id=AEG91300.1] [location=237391..237783] [gbkey=CDS]	superfamily	299145	6	128	1.1219e-35	118.903	cl10015	YjgF_YER057c_UK114_family superfamily	 - 	 - 
Q#242 - >lcl|CP000245.1_prot_AEG91301.1_242 [gene=proA] [locus_tag=Rta_02370] [protein=Candidate Gamma-glutamyl phosphate reductase] [protein_id=AEG91301.1] [location=237827..239107] [gbkey=CDS]	specific	223093	6	425	0	579.9	COG0014	ProA	 - 	cl11961
Q#242 - >lcl|CP000245.1_prot_AEG91301.1_242 [gene=proA] [locus_tag=Rta_02370] [protein=Candidate Gamma-glutamyl phosphate reductase] [protein_id=AEG91301.1] [location=237827..239107] [gbkey=CDS]	superfamily	325143	6	425	0	579.9	cl11961	ALDH-SF superfamily	 - 	 - 
Q#244 - >lcl|CP000245.1_prot_AEG91303.1_244 [locus_tag=Rta_02390] [protein=transcriptional regulator, XRE family-like protein] [protein_id=AEG91303.1] [location=complement(240147..240449)] [gbkey=CDS]	specific	225635	9	99	2.35665e-32	108.606	COG3093	VapI	 - 	cl22854
Q#244 - >lcl|CP000245.1_prot_AEG91303.1_244 [locus_tag=Rta_02390] [protein=transcriptional regulator, XRE family-like protein] [protein_id=AEG91303.1] [location=complement(240147..240449)] [gbkey=CDS]	superfamily	328931	9	99	2.35665e-32	108.606	cl22854	HTH_XRE superfamily	 - 	 - 
Q#245 - >lcl|CP000245.1_prot_AEG91304.1_245 [locus_tag=Rta_02400] [protein=Hypothetical protein] [protein_id=AEG91304.1] [location=complement(240461..240739)] [gbkey=CDS]	non-specific	226079	1	92	7.69253e-29	98.9963	COG3549	HigB	 - 	cl21503
Q#245 - >lcl|CP000245.1_prot_AEG91304.1_245 [locus_tag=Rta_02400] [protein=Hypothetical protein] [protein_id=AEG91304.1] [location=complement(240461..240739)] [gbkey=CDS]	superfamily	328758	1	92	7.69253e-29	98.9963	cl21503	ParE_toxin superfamily	 - 	 - 
Q#247 - >lcl|CP000245.1_prot_AEG91306.1_247 [gene=kup] [locus_tag=Rta_02420] [protein=Candidate K+ transporter] [protein_id=AEG91306.1] [location=242276..244144] [gbkey=CDS]	specific	225700	1	622	0	816.104	COG3158	Kup	 - 	cl15781
Q#247 - >lcl|CP000245.1_prot_AEG91306.1_247 [gene=kup] [locus_tag=Rta_02420] [protein=Candidate K+ transporter] [protein_id=AEG91306.1] [location=242276..244144] [gbkey=CDS]	superfamily	326642	1	622	0	816.104	cl15781	K_trans superfamily	 - 	 - 
Q#248 - >lcl|CP000245.1_prot_AEG91307.1_248 [locus_tag=Rta_02430] [protein=Glutathione S-transferase (Glutathione transferase)-like protein] [protein_id=AEG91307.1] [location=244188..244895] [gbkey=CDS]	specific	223698	21	223	2.41915e-53	170.761	COG0625	GstA	 - 	cl25459
Q#248 - >lcl|CP000245.1_prot_AEG91307.1_248 [locus_tag=Rta_02430] [protein=Glutathione S-transferase (Glutathione transferase)-like protein] [protein_id=AEG91307.1] [location=244188..244895] [gbkey=CDS]	superfamily	330280	21	223	2.41915e-53	170.761	cl25459	GstA superfamily	 - 	 - 
Q#250 - >lcl|CP000245.1_prot_AEG91309.1_250 [gene=gshB] [locus_tag=Rta_02450] [protein=Candidate glutathione synthetase (glutathione synthase)] [protein_id=AEG91309.1] [location=246138..247097] [gbkey=CDS]	specific	223267	1	313	4.89544e-91	273.856	COG0189	RimK	 - 	cl27318
Q#250 - >lcl|CP000245.1_prot_AEG91309.1_250 [gene=gshB] [locus_tag=Rta_02450] [protein=Candidate glutathione synthetase (glutathione synthase)] [protein_id=AEG91309.1] [location=246138..247097] [gbkey=CDS]	superfamily	332139	1	313	4.89544e-91	273.856	cl27318	RimK superfamily	 - 	 - 
Q#251 - >lcl|CP000245.1_prot_AEG91310.1_251 [locus_tag=Rta_02460] [protein=Hypothetical protein] [protein_id=AEG91310.1] [location=complement(247087..247446)] [gbkey=CDS]	non-specific	227794	1	114	1.27822e-53	163.494	COG5507	YbaA	 - 	cl02319
Q#251 - >lcl|CP000245.1_prot_AEG91310.1_251 [locus_tag=Rta_02460] [protein=Hypothetical protein] [protein_id=AEG91310.1] [location=complement(247087..247446)] [gbkey=CDS]	superfamily	321887	1	114	1.27822e-53	163.494	cl02319	DUF1428 superfamily	 - 	 - 
Q#252 - >lcl|CP000245.1_prot_AEG91311.1_252 [locus_tag=Rta_02470] [protein=Conserved hypothetical protein] [protein_id=AEG91311.1] [location=complement(247569..248354)] [gbkey=CDS]	specific	223199	8	257	7.20044e-103	299.304	COG0121	YafJ	 - 	cl00319
Q#252 - >lcl|CP000245.1_prot_AEG91311.1_252 [locus_tag=Rta_02470] [protein=Conserved hypothetical protein] [protein_id=AEG91311.1] [location=complement(247569..248354)] [gbkey=CDS]	superfamily	320900	8	257	7.20044e-103	299.304	cl00319	Gn_AT_II superfamily	 - 	 - 
Q#254 - >lcl|CP000245.1_prot_AEG91313.1_254 [gene=metE] [locus_tag=Rta_02490] [protein=Candidate Methylcobalamin:homocysteine methyltransferase (Methionine synthase)] [protein_id=AEG91313.1] [location=complement(249374..250399)] [gbkey=CDS]	specific	223693	1	320	6.63729e-64	205.601	COG0620	MetE	 - 	cl00464
Q#254 - >lcl|CP000245.1_prot_AEG91313.1_254 [gene=metE] [locus_tag=Rta_02490] [protein=Candidate Methylcobalamin:homocysteine methyltransferase (Methionine synthase)] [protein_id=AEG91313.1] [location=complement(249374..250399)] [gbkey=CDS]	superfamily	320986	1	320	6.63729e-64	205.601	cl00464	URO-D_CIMS_like superfamily	 - 	 - 
Q#256 - >lcl|CP000245.1_prot_AEG91315.1_256 [locus_tag=Rta_02500] [protein=Candidate NADP-dependent alcohol dehydrogenase] [protein_id=AEG91315.1] [location=250767..251822] [gbkey=CDS]	specific	223992	1	348	1.86563e-138	396.573	COG1064	AdhP	 - 	cl25577
Q#256 - >lcl|CP000245.1_prot_AEG91315.1_256 [locus_tag=Rta_02500] [protein=Candidate NADP-dependent alcohol dehydrogenase] [protein_id=AEG91315.1] [location=250767..251822] [gbkey=CDS]	superfamily	330398	1	348	1.86563e-138	396.573	cl25577	PKS_ER superfamily	 - 	 - 
Q#257 - >lcl|CP000245.1_prot_AEG91316.1_257 [locus_tag=Rta_02510] [protein=Candidate Halogenase] [protein_id=AEG91316.1] [location=complement(251838..253436)] [gbkey=CDS]	non-specific	223717	2	327	2.99393e-16	80.5799	COG0644	FixC	C	cl27554
Q#257 - >lcl|CP000245.1_prot_AEG91316.1_257 [locus_tag=Rta_02510] [protein=Candidate Halogenase] [protein_id=AEG91316.1] [location=complement(251838..253436)] [gbkey=CDS]	superfamily	332375	2	327	2.99393e-16	80.5799	cl27554	FixC superfamily	C	 - 
Q#258 - >lcl|CP000245.1_prot_AEG91317.1_258 [locus_tag=Rta_02520] [protein=Candidate Acyl carrier protein] [protein_id=AEG91317.1] [location=253571..253876] [gbkey=CDS]	specific	223314	17	100	2.06407e-05	39.2	COG0236	AcpP	 - 	cl09936
Q#258 - >lcl|CP000245.1_prot_AEG91317.1_258 [locus_tag=Rta_02520] [protein=Candidate Acyl carrier protein] [protein_id=AEG91317.1] [location=253571..253876] [gbkey=CDS]	superfamily	324546	17	100	2.06407e-05	39.2	cl09936	PP-binding superfamily	 - 	 - 
Q#259 - >lcl|CP000245.1_prot_AEG91318.1_259 [locus_tag=Rta_02530] [protein=candidate membrane protein] [protein_id=AEG91318.1] [location=253873..254562] [gbkey=CDS]	non-specific	226995	31	205	4.47802e-21	86.8829	COG4648	COG4648	 - 	cl01903
Q#259 - >lcl|CP000245.1_prot_AEG91318.1_259 [locus_tag=Rta_02530] [protein=candidate membrane protein] [protein_id=AEG91318.1] [location=253873..254562] [gbkey=CDS]	superfamily	226995	31	205	4.47802e-21	86.8829	cl01903	COG4648 superfamily	 - 	 - 
Q#260 - >lcl|CP000245.1_prot_AEG91319.1_260 [locus_tag=Rta_02540] [protein=Candidate acyl-coenzyme A synthetases/AMP-(fatty) acid ligase] [protein_id=AEG91319.1] [location=254576..256252] [gbkey=CDS]	specific	223442	12	446	4.59434e-45	166.695	COG0365	Acs	 - 	cl27678
Q#260 - >lcl|CP000245.1_prot_AEG91319.1_260 [locus_tag=Rta_02540] [protein=Candidate acyl-coenzyme A synthetases/AMP-(fatty) acid ligase] [protein_id=AEG91319.1] [location=254576..256252] [gbkey=CDS]	superfamily	332499	12	446	4.59434e-45	166.695	cl27678	AMP-binding superfamily	 - 	 - 
Q#260 - >lcl|CP000245.1_prot_AEG91319.1_260 [locus_tag=Rta_02540] [protein=Candidate acyl-coenzyme A synthetases/AMP-(fatty) acid ligase] [protein_id=AEG91319.1] [location=254576..256252] [gbkey=CDS]	non-specific	223835	471	552	9.63584e-12	62.6564	COG0764	FabA	N	cl00509
Q#260 - >lcl|CP000245.1_prot_AEG91319.1_260 [locus_tag=Rta_02540] [protein=Candidate acyl-coenzyme A synthetases/AMP-(fatty) acid ligase] [protein_id=AEG91319.1] [location=254576..256252] [gbkey=CDS]	superfamily	321012	471	552	9.63584e-12	62.6564	cl00509	hot_dog superfamily	N	 - 
Q#261 - >lcl|CP000245.1_prot_AEG91320.1_261 [locus_tag=Rta_02550] [protein=Conserved hypothetical protein] [protein_id=AEG91320.1] [location=256249..257274] [gbkey=CDS]	non-specific	226712	39	332	5.23694e-106	312.514	COG4261	COG4261	 - 	cl17185
Q#261 - >lcl|CP000245.1_prot_AEG91320.1_261 [locus_tag=Rta_02550] [protein=Conserved hypothetical protein] [protein_id=AEG91320.1] [location=256249..257274] [gbkey=CDS]	superfamily	327403	39	332	5.23694e-106	312.514	cl17185	LPLAT superfamily	 - 	 - 
Q#263 - >lcl|CP000245.1_prot_AEG91322.1_263 [locus_tag=Rta_02570] [protein=candidate membrane protein] [protein_id=AEG91322.1] [location=257855..260269] [gbkey=CDS]	non-specific	226709	6	780	9.82718e-166	499.4	COG4258	COG4258	 - 	cl26368
Q#263 - >lcl|CP000245.1_prot_AEG91322.1_263 [locus_tag=Rta_02570] [protein=candidate membrane protein] [protein_id=AEG91322.1] [location=257855..260269] [gbkey=CDS]	superfamily	226709	6	780	9.82718e-166	499.4	cl26368	COG4258 superfamily	 - 	 - 
Q#265 - >lcl|CP000245.1_prot_AEG91324.1_265 [locus_tag=Rta_02590] [protein=GlcNAc deacetylase, Carbohydrate Esterase Family 4-like protein] [protein_id=AEG91324.1] [location=260900..261736] [gbkey=CDS]	specific	223798	83	275	5.42104e-39	137.057	COG0726	CDA1	N	cl28302
Q#265 - >lcl|CP000245.1_prot_AEG91324.1_265 [locus_tag=Rta_02590] [protein=GlcNAc deacetylase, Carbohydrate Esterase Family 4-like protein] [protein_id=AEG91324.1] [location=260900..261736] [gbkey=CDS]	superfamily	333122	83	275	5.42104e-39	137.057	cl28302	CDA1 superfamily	N	 - 
Q#266 - >lcl|CP000245.1_prot_AEG91325.1_266 [locus_tag=Rta_02600] [protein=Candidate SAM-dependent methyltransferase] [protein_id=AEG91325.1] [location=261733..262506] [gbkey=CDS]	non-specific	225137	62	180	7.25497e-07	48.4825	COG2227	UbiG	NC	cl28104
Q#266 - >lcl|CP000245.1_prot_AEG91325.1_266 [locus_tag=Rta_02600] [protein=Candidate SAM-dependent methyltransferase] [protein_id=AEG91325.1] [location=261733..262506] [gbkey=CDS]	superfamily	332925	62	180	7.25497e-07	48.4825	cl28104	UbiG superfamily	NC	 - 
Q#267 - >lcl|CP000245.1_prot_AEG91326.1_267 [gene=fabB] [locus_tag=Rta_02610] [protein=Candidate 3-oxoacyl-[acyl-carrier-protein] synthase I (Beta-ketoacyl-ACP synthase)] [protein_id=AEG91326.1] [location=262503..263747] [gbkey=CDS]	specific	223381	22	412	2.98632e-86	268.36	COG0304	FabB	 - 	cl28295
Q#267 - >lcl|CP000245.1_prot_AEG91326.1_267 [gene=fabB] [locus_tag=Rta_02610] [protein=Candidate 3-oxoacyl-[acyl-carrier-protein] synthase I (Beta-ketoacyl-ACP synthase)] [protein_id=AEG91326.1] [location=262503..263747] [gbkey=CDS]	superfamily	333115	22	412	2.98632e-86	268.36	cl28295	PKS_KS superfamily	 - 	 - 
Q#269 - >lcl|CP000245.1_prot_AEG91328.1_269 [locus_tag=Rta_02630] [protein=Conserved hypothetical protein] [protein_id=AEG91328.1] [location=264562..265038] [gbkey=CDS]	non-specific	227050	8	146	6.77892e-33	114.197	COG4706	COG4706	 - 	cl00509
Q#269 - >lcl|CP000245.1_prot_AEG91328.1_269 [locus_tag=Rta_02630] [protein=Conserved hypothetical protein] [protein_id=AEG91328.1] [location=264562..265038] [gbkey=CDS]	superfamily	321012	8	146	6.77892e-33	114.197	cl00509	hot_dog superfamily	 - 	 - 
Q#270 - >lcl|CP000245.1_prot_AEG91329.1_270 [locus_tag=Rta_02640] [protein=3-oxoacyl-[acyl-carrier-protein] reductase-like protein] [protein_id=AEG91329.1] [location=265035..265775] [gbkey=CDS]	specific	223959	25	245	1.06131e-52	170.769	COG1028	FabG	 - 	cl27753
Q#270 - >lcl|CP000245.1_prot_AEG91329.1_270 [locus_tag=Rta_02640] [protein=3-oxoacyl-[acyl-carrier-protein] reductase-like protein] [protein_id=AEG91329.1] [location=265035..265775] [gbkey=CDS]	superfamily	332574	25	245	1.06131e-52	170.769	cl27753	adh_short superfamily	 - 	 - 
Q#272 - >lcl|CP000245.1_prot_AEG91331.1_272 [locus_tag=Rta_02660] [protein=candidate dolichyl-phosphate b-D-mannosyltransferase, Glycosyltransferase Family 2] [protein_id=AEG91331.1] [location=complement(266925..267584)] [gbkey=CDS]	specific	223539	3	219	1.84576e-13	67.4157	COG0463	WcaA	 - 	cl26112
Q#272 - >lcl|CP000245.1_prot_AEG91331.1_272 [locus_tag=Rta_02660] [protein=candidate dolichyl-phosphate b-D-mannosyltransferase, Glycosyltransferase Family 2] [protein_id=AEG91331.1] [location=complement(266925..267584)] [gbkey=CDS]	superfamily	330933	3	219	1.84576e-13	67.4157	cl26112	Glyco_tranf_2_3 superfamily	 - 	 - 
Q#273 - >lcl|CP000245.1_prot_AEG91332.1_273 [locus_tag=Rta_02670] [protein=1-acylglycerol-3-phosphate O-acyltransferase-like protein] [protein_id=AEG91332.1] [location=complement(267687..268463)] [gbkey=CDS]	specific	223282	19	243	5.51381e-19	83.0368	COG0204	PlsC	 - 	cl25714
Q#273 - >lcl|CP000245.1_prot_AEG91332.1_273 [locus_tag=Rta_02670] [protein=1-acylglycerol-3-phosphate O-acyltransferase-like protein] [protein_id=AEG91332.1] [location=complement(267687..268463)] [gbkey=CDS]	superfamily	330535	19	243	5.51381e-19	83.0368	cl25714	PlsC superfamily	 - 	 - 
Q#274 - >lcl|CP000245.1_prot_AEG91333.1_274 [locus_tag=Rta_02680] [protein=Dehydrogenase (flavoproteins)-like protein] [protein_id=AEG91333.1] [location=complement(268480..269844)] [gbkey=CDS]	specific	223717	21	362	8.27711e-38	141.827	COG0644	FixC	 - 	cl27554
Q#274 - >lcl|CP000245.1_prot_AEG91333.1_274 [locus_tag=Rta_02680] [protein=Dehydrogenase (flavoproteins)-like protein] [protein_id=AEG91333.1] [location=complement(268480..269844)] [gbkey=CDS]	superfamily	332375	21	362	8.27711e-38	141.827	cl27554	FixC superfamily	 - 	 - 
Q#276 - >lcl|CP000245.1_prot_AEG91335.1_276 [gene=glcB] [locus_tag=Rta_02700] [protein=Candidate Malate synthase] [protein_id=AEG91335.1] [location=complement(270964..273162)] [gbkey=CDS]	specific	225135	4	730	0	596.666	COG2225	AceB	 - 	cl21481
Q#276 - >lcl|CP000245.1_prot_AEG91335.1_276 [gene=glcB] [locus_tag=Rta_02700] [protein=Candidate Malate synthase] [protein_id=AEG91335.1] [location=complement(270964..273162)] [gbkey=CDS]	superfamily	328742	4	730	0	596.666	cl21481	malate_synt superfamily	 - 	 - 
Q#277 - >lcl|CP000245.1_prot_AEG91336.1_277 [locus_tag=Rta_02710] [protein=Conserved hypothetical protein] [protein_id=AEG91336.1] [location=complement(273273..274253)] [gbkey=CDS]	non-specific	225070	59	326	3.38296e-28	110.596	COG2159	COG2159	 - 	cl00281
Q#277 - >lcl|CP000245.1_prot_AEG91336.1_277 [locus_tag=Rta_02710] [protein=Conserved hypothetical protein] [protein_id=AEG91336.1] [location=complement(273273..274253)] [gbkey=CDS]	superfamily	320877	59	326	3.38296e-28	110.596	cl00281	metallo-dependent_hydrolases superfamily	 - 	 - 
Q#278 - >lcl|CP000245.1_prot_AEG91337.1_278 [gene=tctC] [locus_tag=Rta_02720] [protein=Candidate extracytoplasmic binding receptor] [protein_id=AEG91337.1] [location=274369..275331] [gbkey=CDS]	specific	225722	17	317	1.24813e-81	249.917	COG3181	TctC	 - 	cl25412
Q#278 - >lcl|CP000245.1_prot_AEG91337.1_278 [gene=tctC] [locus_tag=Rta_02720] [protein=Candidate extracytoplasmic binding receptor] [protein_id=AEG91337.1] [location=274369..275331] [gbkey=CDS]	superfamily	330233	17	317	1.24813e-81	249.917	cl25412	PBP2_LTTR_substrate superfamily	 - 	 - 
Q#279 - >lcl|CP000245.1_prot_AEG91338.1_279 [locus_tag=Rta_02730] [protein=Conserved hypothetical protein] [protein_id=AEG91338.1] [location=275433..276641] [gbkey=CDS]	specific	224717	7	392	1.46105e-132	385.513	COG1804	CaiB	 - 	cl19215
Q#279 - >lcl|CP000245.1_prot_AEG91338.1_279 [locus_tag=Rta_02730] [protein=Conserved hypothetical protein] [protein_id=AEG91338.1] [location=275433..276641] [gbkey=CDS]	superfamily	327522	7	392	1.46105e-132	385.513	cl19215	CoA_transf_3 superfamily	 - 	 - 
Q#280 - >lcl|CP000245.1_prot_AEG91339.1_280 [locus_tag=Rta_02740] [protein=Candidate lysine efflux permease] [protein_id=AEG91339.1] [location=complement(276666..277310)] [gbkey=CDS]	non-specific	224198	7	209	1.92487e-43	144.323	COG1279	ArgO	 - 	cl00565
Q#280 - >lcl|CP000245.1_prot_AEG91339.1_280 [locus_tag=Rta_02740] [protein=Candidate lysine efflux permease] [protein_id=AEG91339.1] [location=complement(276666..277310)] [gbkey=CDS]	superfamily	294381	7	209	1.92487e-43	144.323	cl00565	LysE superfamily	 - 	 - 
Q#281 - >lcl|CP000245.1_prot_AEG91340.1_281 [locus_tag=Rta_02750] [protein=transcriptional regulator, LysR family-like protein] [protein_id=AEG91340.1] [location=277423..278355] [gbkey=CDS]	specific	223656	2	296	2.70307e-26	105.053	COG0583	LysR	 - 	cl28285
Q#281 - >lcl|CP000245.1_prot_AEG91340.1_281 [locus_tag=Rta_02750] [protein=transcriptional regulator, LysR family-like protein] [protein_id=AEG91340.1] [location=277423..278355] [gbkey=CDS]	superfamily	333105	2	296	2.70307e-26	105.053	cl28285	LysR superfamily	 - 	 - 
Q#282 - >lcl|CP000245.1_prot_AEG91341.1_282 [locus_tag=Rta_02760] [protein=transcriptional regulator, LysR family-like protein] [protein_id=AEG91341.1] [location=278364..279311] [gbkey=CDS]	specific	223656	4	303	7.15126e-49	164.759	COG0583	LysR	 - 	cl28285
Q#282 - >lcl|CP000245.1_prot_AEG91341.1_282 [locus_tag=Rta_02760] [protein=transcriptional regulator, LysR family-like protein] [protein_id=AEG91341.1] [location=278364..279311] [gbkey=CDS]	superfamily	333105	4	303	7.15126e-49	164.759	cl28285	LysR superfamily	 - 	 - 
Q#283 - >lcl|CP000245.1_prot_AEG91342.1_283 [locus_tag=Rta_02770] [protein=candidate membrane protein] [protein_id=AEG91342.1] [location=279314..279766] [gbkey=CDS]	non-specific	226086	17	149	6.69867e-30	105.628	COG3556	COG3556	 - 	cl01427
Q#283 - >lcl|CP000245.1_prot_AEG91342.1_283 [locus_tag=Rta_02770] [protein=candidate membrane protein] [protein_id=AEG91342.1] [location=279314..279766] [gbkey=CDS]	superfamily	321500	17	149	6.69867e-30	105.628	cl01427	DUF2214 superfamily	 - 	 - 
Q#284 - >lcl|CP000245.1_prot_AEG91343.1_284 [gene=argS] [locus_tag=Rta_02780] [protein=Candidate Arginyl-tRNA synthetase] [protein_id=AEG91343.1] [location=279786..281459] [gbkey=CDS]	specific	223097	4	557	0	560.334	COG0018	ArgS	 - 	cl27258
Q#284 - >lcl|CP000245.1_prot_AEG91343.1_284 [gene=argS] [locus_tag=Rta_02780] [protein=Candidate Arginyl-tRNA synthetase] [protein_id=AEG91343.1] [location=279786..281459] [gbkey=CDS]	superfamily	332079	4	557	0	560.334	cl27258	tRNA-synt_1d superfamily	 - 	 - 
Q#285 - >lcl|CP000245.1_prot_AEG91344.1_285 [locus_tag=Rta_02790] [protein=Conserved hypothetical protein] [protein_id=AEG91344.1] [location=281462..282088] [gbkey=CDS]	non-specific	225629	134	200	9.45625e-16	73.3359	COG3087	FtsN	N	cl27087
Q#285 - >lcl|CP000245.1_prot_AEG91344.1_285 [locus_tag=Rta_02790] [protein=Conserved hypothetical protein] [protein_id=AEG91344.1] [location=281462..282088] [gbkey=CDS]	superfamily	331908	134	200	9.45625e-16	73.3359	cl27087	SPOR superfamily	N	 - 
Q#286 - >lcl|CP000245.1_prot_AEG91345.1_286 [gene=dsbA] [locus_tag=Rta_02800] [protein=Candidate disulfide oxidoreductase] [protein_id=AEG91345.1] [location=282156..282800] [gbkey=CDS]	non-specific	224565	40	188	7.55746e-08	51.0173	COG1651	DsbG	N	cl26534
Q#286 - >lcl|CP000245.1_prot_AEG91345.1_286 [gene=dsbA] [locus_tag=Rta_02800] [protein=Candidate disulfide oxidoreductase] [protein_id=AEG91345.1] [location=282156..282800] [gbkey=CDS]	superfamily	331355	40	188	7.55746e-08	51.0173	cl26534	DsbC_N superfamily	N	 - 
Q#287 - >lcl|CP000245.1_prot_AEG91346.1_287 [locus_tag=Rta_02810] [protein=Conserved hypothetical protein] [protein_id=AEG91346.1] [location=282902..283540] [gbkey=CDS]	non-specific	224845	25	182	1.71872e-28	104.754	COG1934	LptA	 - 	cl21541
